Id	eigencentrality	1	0	2	3	eccentricity	betweenesscentrality	timeset	5	4	harmonicclosnesscentrality	id	degree	triangles	clustering	modularity_class	label	closnesscentrality	weighted degree
3oXddLOOjkoUuC2sX1RMdr	0.0	I'm With Her	1053	53	24959	0.0	0.0	null	3oXddLOOjkoUuC2sX1RMdr.jpg	deep new americana, folk-pop, new americana, progressive bluegrass	0.0	3oXddLOOjkoUuC2sX1RMdr	0	0	0.0	866	3oXddLOOjkoUuC2sX1RMdr	0.0	0.0
0qHFEHWL35eEDUNnLiLkrB	0.0	Paul Kowert	1054	46	173	0.0	0.0	null	0qHFEHWL35eEDUNnLiLkrB.jpg	NaN	0.0	0qHFEHWL35eEDUNnLiLkrB	0	0	0.0	867	0qHFEHWL35eEDUNnLiLkrB	0.0	0.0
73Np75Wv2tju61Eo9Zw4IR	0.0	Idina Menzel	1055	65	152569	0.0	0.0	null	73Np75Wv2tju61Eo9Zw4IR.jpg	broadway, christmas, hollywood, movie tunes, show tunes	0.0	73Np75Wv2tju61Eo9Zw4IR	0	0	0.0	868	73Np75Wv2tju61Eo9Zw4IR	0.0	0.0
6jRmwlzMVSICyO97aN7UnT	0.0	Taye Diggs	1056	53	635	0.0	0.0	null	6jRmwlzMVSICyO97aN7UnT.jpg	NaN	0.0	6jRmwlzMVSICyO97aN7UnT	0	0	0.0	869	6jRmwlzMVSICyO97aN7UnT	0.0	0.0
5jpma87NOuRoh5FMf0CW5I	0.0	Jesse L. Martin	1057	51	534	0.0	0.0	null	5jpma87NOuRoh5FMf0CW5I.jpg	NaN	0.0	5jpma87NOuRoh5FMf0CW5I	0	0	0.0	870	5jpma87NOuRoh5FMf0CW5I	0.0	0.0
0bvwPCit9Yh0yVdLKGnXRi	0.0	Adam Pascal	1058	55	6985	0.0	0.0	null	0bvwPCit9Yh0yVdLKGnXRi.jpg	broadway, hollywood, show tunes	0.0	0bvwPCit9Yh0yVdLKGnXRi	0	0	0.0	871	0bvwPCit9Yh0yVdLKGnXRi	0.0	0.0
00BueEoowSUVGZoCR5yIRL	0.0	Tracie Thoms	1059	50	432	0.0	0.0	null	00BueEoowSUVGZoCR5yIRL.jpg	broadway	0.0	00BueEoowSUVGZoCR5yIRL	0	0	0.0	872	00BueEoowSUVGZoCR5yIRL	0.0	0.0
3GZGJ33pJdAdUL6IQpK8mR	0.0	Anthony Rapp	1060	53	5090	0.0	0.0	null	3GZGJ33pJdAdUL6IQpK8mR.jpg	broadway, hollywood, show tunes	0.0	3GZGJ33pJdAdUL6IQpK8mR	0	0	0.0	873	3GZGJ33pJdAdUL6IQpK8mR	0.0	0.0
2wpskShaCrgkVcET4JzTAV	0.0	Wilson Jermaine Heredia	1061	50	482	0.0	0.0	null	2wpskShaCrgkVcET4JzTAV.jpg	broadway, hollywood	0.0	2wpskShaCrgkVcET4JzTAV	0	0	0.0	874	2wpskShaCrgkVcET4JzTAV	0.0	0.0
3DgcBA7P0ji5co7Z1Gfp2Q	0.0	Kristin Chenoweth	1062	58	76901	0.0	0.0	null	3DgcBA7P0ji5co7Z1Gfp2Q.jpg	broadway, hollywood, movie tunes, show tunes	0.0	3DgcBA7P0ji5co7Z1Gfp2Q	0	0	0.0	875	3DgcBA7P0ji5co7Z1Gfp2Q	0.0	0.0
1e6BRnFiiwNZl04xu1yqmi	0.0	Stephen Oremus	1063	49	428	0.0	0.0	null	1e6BRnFiiwNZl04xu1yqmi.jpg	NaN	0.0	1e6BRnFiiwNZl04xu1yqmi	0	0	0.0	876	1e6BRnFiiwNZl04xu1yqmi	0.0	0.0
5TLQArskPwpPQULjjE2tsW	0.0	Alex Lacamoire	1064	50	223	0.0	0.0	null	5TLQArskPwpPQULjjE2tsW.jpg	NaN	0.0	5TLQArskPwpPQULjjE2tsW	0	0	0.0	877	5TLQArskPwpPQULjjE2tsW	0.0	0.0
2LEinBhufpsqT17c5XYomF	0.0	Norbert Leo Butz	1065	41	3140	0.0	0.0	null	2LEinBhufpsqT17c5XYomF.jpg	broadway, cabaret, hollywood, show tunes	0.0	2LEinBhufpsqT17c5XYomF	0	0	0.0	878	2LEinBhufpsqT17c5XYomF	0.0	0.0
1Yq9Q4bPuxh1N4wtIEXyII	0.0	Christopher Fitzgerald	1066	45	2333	0.0	0.0	null	1Yq9Q4bPuxh1N4wtIEXyII.jpg	broadway, hollywood, show tunes	0.0	1Yq9Q4bPuxh1N4wtIEXyII	0	0	0.0	879	1Yq9Q4bPuxh1N4wtIEXyII	0.0	0.0
724Af947xg6pNu4xiwhYsV	0.0	Michelle Federer	1067	37	133	0.0	0.0	null	724Af947xg6pNu4xiwhYsV.jpg	NaN	0.0	724Af947xg6pNu4xiwhYsV	0	0	0.0	880	724Af947xg6pNu4xiwhYsV	0.0	0.0
4dSQICBjdUIp5iK6RRU2bY	0.0	Josh Gad	1068	58	9302	0.0	0.0	null	4dSQICBjdUIp5iK6RRU2bY.jpg	broadway, comic, hollywood, movie tunes, show tunes	0.0	4dSQICBjdUIp5iK6RRU2bY	0	0	0.0	881	4dSQICBjdUIp5iK6RRU2bY	0.0	0.0
33EUXrFKGjpUSGacqEHhU4	0.0	Iggy Pop	1069	61	560979	0.0	0.0	null	33EUXrFKGjpUSGacqEHhU4.jpg	alternative rock, classic rock, dance rock, garage rock, glam rock, new wave, permanent wave, protopunk, punk, rock	0.0	33EUXrFKGjpUSGacqEHhU4	0	0	0.0	882	33EUXrFKGjpUSGacqEHhU4	0.0	0.0
13W7XLRXdWeLmIu9vacE1w	0.0	Jarvis Cocker	1070	47	38737	0.0	0.0	null	13W7XLRXdWeLmIu9vacE1w.jpg	britpop	0.0	13W7XLRXdWeLmIu9vacE1w	0	0	0.0	883	13W7XLRXdWeLmIu9vacE1w	0.0	0.0
3GsIlcwgQDJVjHD82mbA0Z	0.0	iLoveMemphis	1071	42	90818	0.0	0.0	null	3GsIlcwgQDJVjHD82mbA0Z.jpg	dwn trap	0.0	3GsIlcwgQDJVjHD82mbA0Z	0	0	0.0	884	3GsIlcwgQDJVjHD82mbA0Z	0.0	0.0
7kHe4uFK1KQFqMRP7td4mS	0.0	Bad Royale	1072	50	19726	0.0	0.0	null	7kHe4uFK1KQFqMRP7td4mS.jpg	brostep, electronic trap, moombahton	0.0	7kHe4uFK1KQFqMRP7td4mS	0	0	0.0	885	7kHe4uFK1KQFqMRP7td4mS	0.0	0.0
7uc33jA2dx9i0LCM2wZCnO	0.0	Gabby Green	1073	5	45	0.0	0.0	null	7uc33jA2dx9i0LCM2wZCnO.jpg	NaN	0.0	7uc33jA2dx9i0LCM2wZCnO	0	0	0.0	886	7uc33jA2dx9i0LCM2wZCnO	0.0	0.0
53XhwfbYqKCa1cC15pYq2q	0.1841773032787639	Imagine Dragons	1074	87	10950074	5.0	87.61284350693575	null	53XhwfbYqKCa1cC15pYq2q.jpg	modern rock, vegas indie	0.37456140350877165	53XhwfbYqKCa1cC15pYq2q	6	10	0.6666666666666666	1233	53XhwfbYqKCa1cC15pYq2q	0.3435326842837274	12.0
4xRYI6VqpkE3UwrDrAZL8L	0.25227455561118606	Logic	1075	83	2597817	5.0	657.1833572475895	null	4xRYI6VqpkE3UwrDrAZL8L.jpg	hip hop, pop rap, rap	0.4008771929824557	4xRYI6VqpkE3UwrDrAZL8L	11	13	0.23636363636363636	1233	4xRYI6VqpkE3UwrDrAZL8L	0.35901162790697677	24.0
6tbLPxj1uQ6vsRQZI2YFCT	0.0	In This Moment	1076	63	506920	0.0	0.0	null	6tbLPxj1uQ6vsRQZI2YFCT.jpg	alternative metal, gothic symphonic metal, melodic metalcore, nu metal, post-grunge, rap metal, rap rock	0.0	6tbLPxj1uQ6vsRQZI2YFCT	0	0	0.0	887	6tbLPxj1uQ6vsRQZI2YFCT	0.0	0.0
3YcBF2ttyueytpXtEzn1Za	0.0	Incubus	1077	69	1450813	0.0	0.0	null	3YcBF2ttyueytpXtEzn1Za.jpg	alternative metal, alternative rock, funk metal, modern rock, nu metal, pop rock, post-grunge, rap metal, rock	0.0	3YcBF2ttyueytpXtEzn1Za	0	0	0.0	888	3YcBF2ttyueytpXtEzn1Za	0.0	0.0
2vm8GdHyrJh2O2MfbQFYG0	0.0	Ingrid Michaelson	1078	60	502038	0.0	0.0	null	2vm8GdHyrJh2O2MfbQFYG0.jpg	acoustic pop, ectofolk, folk-pop, indie pop, lilith, neo mellow, pop, pop rock	0.0	2vm8GdHyrJh2O2MfbQFYG0	0	0	0.0	889	2vm8GdHyrJh2O2MfbQFYG0	0.0	0.0
2Sqr0DXoaYABbjBo9HaMkM	0.0	Sara Bareilles	1079	66	913439	0.0	0.0	null	2Sqr0DXoaYABbjBo9HaMkM.jpg	acoustic pop, dance pop, folk-pop, lilith, neo mellow, pop, pop rock, post-teen pop	0.0	2Sqr0DXoaYABbjBo9HaMkM	0	0	0.0	890	2Sqr0DXoaYABbjBo9HaMkM	0.0	0.0
4xtWjIlVuZwTCeqVAsgEXy	0.0	Insane Clown Posse	1080	54	216573	0.0	0.0	null	4xtWjIlVuZwTCeqVAsgEXy.jpg	comic, rap metal, rap rock	0.0	4xtWjIlVuZwTCeqVAsgEXy	0	0	0.0	891	4xtWjIlVuZwTCeqVAsgEXy	0.0	0.0
4ynqri8qRZXh64jLsQ8lpW	0.0	Lyte	1081	29	3227	0.0	0.0	null	4ynqri8qRZXh64jLsQ8lpW.jpg	NaN	0.0	4ynqri8qRZXh64jLsQ8lpW	0	0	0.0	892	4ynqri8qRZXh64jLsQ8lpW	0.0	0.0
1K7FqMxrVG9WafdRFsB2wx	0.0	Big Hoodoo	1082	29	7639	0.0	0.0	null	1K7FqMxrVG9WafdRFsB2wx.jpg	horrorcore	0.0	1K7FqMxrVG9WafdRFsB2wx	0	0	0.0	893	1K7FqMxrVG9WafdRFsB2wx	0.0	0.0
4m2qBNdTUWiOfgYftaXHrp	0.0	Ouija Macc	1083	28	1077	0.0	0.0	null	4m2qBNdTUWiOfgYftaXHrp.jpg	NaN	0.0	4m2qBNdTUWiOfgYftaXHrp	0	0	0.0	894	4m2qBNdTUWiOfgYftaXHrp	0.0	0.0
06iphURrBDUwm37rKYkd2I	0.0	Mike E. Clark	1084	31	7917	0.0	0.0	null	06iphURrBDUwm37rKYkd2I.jpg	NaN	0.0	06iphURrBDUwm37rKYkd2I	0	0	0.0	895	06iphURrBDUwm37rKYkd2I	0.0	0.0
1IdX40nA0Jxas5CO6p90tC	0.0	Dave Greenberg	1085	23	4	0.0	0.0	null	1IdX40nA0Jxas5CO6p90tC.jpg	NaN	0.0	1IdX40nA0Jxas5CO6p90tC	0	0	0.0	896	1IdX40nA0Jxas5CO6p90tC	0.0	0.0
3JlJPTCHjn17rXJjb6b93t	0.0	Black Dog	1086	23	130	0.0	0.0	null	3JlJPTCHjn17rXJjb6b93t.jpg	NaN	0.0	3JlJPTCHjn17rXJjb6b93t	0	0	0.0	897	3JlJPTCHjn17rXJjb6b93t	0.0	0.0
3WaJSfKnzc65VDgmj2zU8B	0.0	Interpol	1087	65	678852	0.0	0.0	null	3WaJSfKnzc65VDgmj2zU8B.jpg	alternative dance, alternative rock, dance-punk, garage rock, indie pop, indie rock, indietronica, modern rock, new rave, new wave, rock	0.0	3WaJSfKnzc65VDgmj2zU8B	0	0	0.0	898	3WaJSfKnzc65VDgmj2zU8B	0.0	0.0
4M5nCE77Qaxayuhp3fVn4V	0.0	Iron & Wine	1088	65	642650	0.0	0.0	null	4M5nCE77Qaxayuhp3fVn4V.jpg	chamber pop, folk-pop, indie folk, indie pop, modern rock, neo mellow, new americana, stomp and holler	0.0	4M5nCE77Qaxayuhp3fVn4V	0	0	0.0	899	4M5nCE77Qaxayuhp3fVn4V	0.0	0.0
6mdiAmATAx73kdxrNrnlao	0.0	Iron Maiden	1089	71	3251154	0.0	0.0	null	6mdiAmATAx73kdxrNrnlao.jpg	album rock, hard rock, metal, nwobhm, rock	0.0	6mdiAmATAx73kdxrNrnlao	0	0	0.0	900	6mdiAmATAx73kdxrNrnlao	0.0	0.0
6aaMZ3fcfLv4tEbmY7bjRM	0.0	Isaiah Rashad	1090	64	394969	0.0	0.0	null	6aaMZ3fcfLv4tEbmY7bjRM.jpg	hip hop, indie r&b, pop rap, rap, underground hip hop	0.0	6aaMZ3fcfLv4tEbmY7bjRM	0	0	0.0	901	6aaMZ3fcfLv4tEbmY7bjRM	0.0	0.0
3qBKjEOanahMxlRojwCzhI	0.0	Zacari	1091	67	25555	0.0	0.0	null	3qBKjEOanahMxlRojwCzhI.jpg	gqom	0.0	3qBKjEOanahMxlRojwCzhI	0	0	0.0	902	3qBKjEOanahMxlRojwCzhI	0.0	0.0
48ehq0jR23nak2ZDDU6uff	0.0	Hugh Augustine	1092	44	1424	0.0	0.0	null	48ehq0jR23nak2ZDDU6uff.jpg	NaN	0.0	48ehq0jR23nak2ZDDU6uff	0	0	0.0	903	48ehq0jR23nak2ZDDU6uff	0.0	0.0
28ExwzUQsvgJooOI0X1mr3	0.0	Jay Rock	1093	76	343854	0.0	0.0	null	28ExwzUQsvgJooOI0X1mr3.jpg	dirty south rap, gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap music	0.0	28ExwzUQsvgJooOI0X1mr3	0	0	0.0	904	28ExwzUQsvgJooOI0X1mr3	0.0	0.0
3jk39CGeaaSO3FPKNx1RUx	0.0	Syd	1094	62	176087	0.0	0.0	null	3jk39CGeaaSO3FPKNx1RUx.jpg	escape room, indie r&b, r&b	0.0	3jk39CGeaaSO3FPKNx1RUx	0	0	0.0	905	3jk39CGeaaSO3FPKNx1RUx	0.0	0.0
3zRstk92RGCVDyslSySNsm	0.0	Issues	1095	53	227978	0.0	0.0	null	3zRstk92RGCVDyslSySNsm.jpg	post-screamo, screamo, trancecore	0.0	3zRstk92RGCVDyslSySNsm	0	0	0.0	906	3zRstk92RGCVDyslSySNsm	0.0	0.0
4BANbHDs1IluagTx5eRW2P	0.0	Jon Langston	1096	56	51851	0.0	0.0	null	4BANbHDs1IluagTx5eRW2P.jpg	contemporary country, lift kit, modern country rock, redneck	0.0	4BANbHDs1IluagTx5eRW2P	0	0	0.0	907	4BANbHDs1IluagTx5eRW2P	0.0	0.0
4RSyJzf7ef6Iu2rnLdabNq	0.0	Willy William	1097	71	92224	0.0	0.0	null	4RSyJzf7ef6Iu2rnLdabNq.jpg	francoton	0.0	4RSyJzf7ef6Iu2rnLdabNq	0	0	0.0	908	4RSyJzf7ef6Iu2rnLdabNq	0.0	0.0
0b1sIQumIAsNbqAoIClSpy	0.0	j-hope	1098	60	423141	0.0	0.0	null	0b1sIQumIAsNbqAoIClSpy.jpg	k-hop, k-pop	0.0	0b1sIQumIAsNbqAoIClSpy	0	0	0.0	909	0b1sIQumIAsNbqAoIClSpy	0.0	0.0
6sBiS0iWcCyMMgiYrEOxbt	0.0	Supreme Boi	1099	48	4203	0.0	0.0	null	6sBiS0iWcCyMMgiYrEOxbt.jpg	NaN	0.0	6sBiS0iWcCyMMgiYrEOxbt	0	0	0.0	910	6sBiS0iWcCyMMgiYrEOxbt	0.0	0.0
6l3HvQ5sa6mXTsMTB19rO5	0.131800442635026	J. Cole	1100	83	5840708	6.0	112.69606977564409	null	6l3HvQ5sa6mXTsMTB19rO5.jpg	pop, pop rap, rap	0.35087719298245607	6l3HvQ5sa6mXTsMTB19rO5	7	4	0.19047619047619047	856	6l3HvQ5sa6mXTsMTB19rO5	0.3142493638676845	16.0
1INuLZXjjVbcJRyWvD1iSq	0.0	Jack & Jack	1101	78	705802	0.0	0.0	null	1INuLZXjjVbcJRyWvD1iSq.jpg	pop, post-teen pop, teen pop	0.0	1INuLZXjjVbcJRyWvD1iSq	0	0	0.0	911	1INuLZXjjVbcJRyWvD1iSq	0.0	0.0
32Aw9aJJoXXC1Vn3zqzJbQ	0.0	TV Noise	1102	46	10831	0.0	0.0	null	32Aw9aJJoXXC1Vn3zqzJbQ.jpg	big room, deep big room, electro house, sky room	0.0	32Aw9aJJoXXC1Vn3zqzJbQ	0	0	0.0	912	32Aw9aJJoXXC1Vn3zqzJbQ	0.0	0.0
4FZ3j1oH43e7cukCALsCwf	0.0	Jack White	1103	59	797979	0.0	0.0	null	4FZ3j1oH43e7cukCALsCwf.jpg	alternative rock, blues-rock, garage rock, modern rock, punk blues	0.0	4FZ3j1oH43e7cukCALsCwf	0	0	0.0	913	4FZ3j1oH43e7cukCALsCwf	0.0	0.0
7FukyKMUPL10mDN9LgAngI	0.0	Jackie Evancho	1104	43	48750	0.0	0.0	null	7FukyKMUPL10mDN9LgAngI.jpg	classify, operatic pop	0.0	7FukyKMUPL10mDN9LgAngI	0	0	0.0	914	7FukyKMUPL10mDN9LgAngI	0.0	0.0
6czdbISBoxGckbBX8F4m8L	0.0	Jacob Sartorius	1105	51	517698	0.0	0.0	null	6czdbISBoxGckbBX8F4m8L.jpg	teen pop	0.0	6czdbISBoxGckbBX8F4m8L	0	0	0.0	915	6czdbISBoxGckbBX8F4m8L	0.0	0.0
2cADQgiLMjNhbsfeN52Bf3	0.0	Swizz Beatz	1106	64	81120	0.0	0.0	null	2cADQgiLMjNhbsfeN52Bf3.jpg	NaN	0.0	2cADQgiLMjNhbsfeN52Bf3	0	0	0.0	916	2cADQgiLMjNhbsfeN52Bf3	0.0	0.0
0Yd2uCREAQaWmoYJ1Ts41R	0.0	Styles of The Lox	1107	31	278	0.0	0.0	null	0Yd2uCREAQaWmoYJ1Ts41R.jpg	NaN	0.0	0Yd2uCREAQaWmoYJ1Ts41R	0	0	0.0	917	0Yd2uCREAQaWmoYJ1Ts41R	0.0	0.0
7s47glsDg6fwq9KXNTsTpa	0.0	Gudda Gudda	1108	44	18227	0.0	0.0	null	7s47glsDg6fwq9KXNTsTpa.jpg	pop rap, rap, southern hip hop, trap music	0.0	7s47glsDg6fwq9KXNTsTpa	0	0	0.0	918	7s47glsDg6fwq9KXNTsTpa	0.0	0.0
6V3F8MZrOKdT9fU686ybE9	0.0	Mark Morrison	1109	58	22905	0.0	0.0	null	6V3F8MZrOKdT9fU686ybE9.jpg	new jack swing	0.0	6V3F8MZrOKdT9fU686ybE9	0	0	0.0	919	6V3F8MZrOKdT9fU686ybE9	0.0	0.0
49vCIUW46QY3L5vo1xVFoy	0.0	Trae Tha Truth	1110	54	129401	0.0	0.0	null	49vCIUW46QY3L5vo1xVFoy.jpg	deep southern trap, deep trap, dirty south rap, gangster rap, pop rap, rap, southern hip hop, trap music	0.0	49vCIUW46QY3L5vo1xVFoy	0	0	0.0	920	49vCIUW46QY3L5vo1xVFoy	0.0	0.0
4sbB4Yy6Qig51pKCIKSLw3	0.0	Jaheim	1111	54	548705	0.0	0.0	null	4sbB4Yy6Qig51pKCIKSLw3.jpg	dance pop, hip pop, neo soul, new jack swing, pop rap, quiet storm, r&b, urban contemporary	0.0	4sbB4Yy6Qig51pKCIKSLw3	0	0	0.0	921	4sbB4Yy6Qig51pKCIKSLw3	0.0	0.0
1vfezMIyCr4XUdYRaKIKi3	0.0	Keyshia Cole	1112	62	1208157	0.0	0.0	null	1vfezMIyCr4XUdYRaKIKi3.jpg	dance pop, deep pop r&b, hip pop, indie r&b, neo soul, pop, pop rap, r&b, urban contemporary	0.0	1vfezMIyCr4XUdYRaKIKi3	0	0	0.0	922	1vfezMIyCr4XUdYRaKIKi3	0.0	0.0
2MbYIRNlHvHv43cBpyksSe	0.0	Tha' Rayne	1113	33	118	0.0	0.0	null	2MbYIRNlHvHv43cBpyksSe.jpg	NaN	0.0	2MbYIRNlHvHv43cBpyksSe	0	0	0.0	923	2MbYIRNlHvHv43cBpyksSe	0.0	0.0
0tcTyQkSJfYkSk8cZPEZxj	0.0	Terry Dexter	1114	26	600	0.0	0.0	null	0tcTyQkSJfYkSk8cZPEZxj.jpg	NaN	0.0	0tcTyQkSJfYkSk8cZPEZxj	0	0	0.0	924	0tcTyQkSJfYkSk8cZPEZxj	0.0	0.0
1n2pb9Tsfe4SwAjmUac6YT	0.0	Jake Owen	1115	68	904225	0.0	0.0	null	1n2pb9Tsfe4SwAjmUac6YT.jpg	contemporary country, country, country road, modern country rock	0.0	1n2pb9Tsfe4SwAjmUac6YT	0	0	0.0	925	1n2pb9Tsfe4SwAjmUac6YT	0.0	0.0
4IWBUUAFIplrNtaOHcJPRM	0.0386078065131911	James Arthur	1116	78	2251383	6.0	0.0	null	4IWBUUAFIplrNtaOHcJPRM.jpg	dance pop, neo mellow, pop, post-teen pop, talent show	0.3099865047233471	4IWBUUAFIplrNtaOHcJPRM	2	1	1.0	1233	4IWBUUAFIplrNtaOHcJPRM	0.28888888888888886	12.0
5M6D2PqxdnZMVMCb1jNOTp	0.0	Chasing Grace	1117	49	8016	0.0	0.0	null	5M6D2PqxdnZMVMCb1jNOTp.jpg	indie anthem-folk	0.0	5M6D2PqxdnZMVMCb1jNOTp	0	0	0.0	926	5M6D2PqxdnZMVMCb1jNOTp	0.0	0.0
2M4eNCvV3CJUswavkhAQg2	0.0	James Newton Howard	1118	60	149563	0.0	0.0	null	2M4eNCvV3CJUswavkhAQg2.jpg	scorecore, soundtrack, video game music	0.0	2M4eNCvV3CJUswavkhAQg2	0	0	0.0	927	2M4eNCvV3CJUswavkhAQg2	0.0	0.0
3oCIYpmkFw8KGWwMNPKgXh	0.0	Jennifer Lawrence	1119	47	17369	0.0	0.0	null	3oCIYpmkFw8KGWwMNPKgXh.jpg	NaN	0.0	3oCIYpmkFw8KGWwMNPKgXh	0	0	0.0	928	3oCIYpmkFw8KGWwMNPKgXh	0.0	0.0
0YC192cP3KPCRWx8zr8MfZ	0.0	Hans Zimmer	1120	72	1226324	0.0	0.0	null	0YC192cP3KPCRWx8zr8MfZ.jpg	soundtrack	0.0	0YC192cP3KPCRWx8zr8MfZ	0	0	0.0	929	0YC192cP3KPCRWx8zr8MfZ	0.0	0.0
5u4TJDB53ZDkB9ueZ6A2fm	0.0	Matt Ward	1121	38	69	0.0	0.0	null	5u4TJDB53ZDkB9ueZ6A2fm.jpg	NaN	0.0	5u4TJDB53ZDkB9ueZ6A2fm	0	0	0.0	930	5u4TJDB53ZDkB9ueZ6A2fm	0.0	0.0
0vn7UBvSQECKJm2817Yf1P	0.0	James Taylor	1122	66	646644	0.0	0.0	null	0vn7UBvSQECKJm2817Yf1P.jpg	adult standards, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock	0.0	0vn7UBvSQECKJm2817Yf1P	0	0	0.0	931	0vn7UBvSQECKJm2817Yf1P	0.0	0.0
7LnaAXbDVIL75IVPnndf7w	0.0	Jamie Foxx	1123	66	426936	0.0	0.0	null	7LnaAXbDVIL75IVPnndf7w.jpg	dance pop, hip pop, neo soul, pop rap, r&b, southern hip hop, urban contemporary	0.0	7LnaAXbDVIL75IVPnndf7w	0	0	0.0	932	7LnaAXbDVIL75IVPnndf7w	0.0	0.0
6vbY3hOaCAhC7VjucswgdS	0.0	Twista	1124	62	380041	0.0	0.0	null	6vbY3hOaCAhC7VjucswgdS.jpg	dance pop, dirty south rap, gangster rap, hip hop, pop rap, r&b, rap, trap music	0.0	6vbY3hOaCAhC7VjucswgdS	0	0	0.0	933	6vbY3hOaCAhC7VjucswgdS	0.0	0.0
0xcfJSVb1IoxDnkFFWpEXz	0.0	Quvenzhané Wallis	1125	44	4646	0.0	0.0	null	0xcfJSVb1IoxDnkFFWpEXz.jpg	NaN	0.0	0xcfJSVb1IoxDnkFFWpEXz	0	0	0.0	934	0xcfJSVb1IoxDnkFFWpEXz	0.0	0.0
0nIyPY7J7G68WgQEOLHn0x	0.0	Anne Hathaway	1126	48	14195	0.0	0.0	null	0nIyPY7J7G68WgQEOLHn0x.jpg	hollywood, show tunes	0.0	0nIyPY7J7G68WgQEOLHn0x	0	0	0.0	935	0nIyPY7J7G68WgQEOLHn0x	0.0	0.0
7A0awCXkE1FtSU8B0qwOJQ	0.0	Jamie xx	1127	62	473015	0.0	0.0	null	7A0awCXkE1FtSU8B0qwOJQ.jpg	future garage, indie r&b, indietronica, new rave	0.0	7A0awCXkE1FtSU8B0qwOJQ	0	0	0.0	936	7A0awCXkE1FtSU8B0qwOJQ	0.0	0.0
3X2DdnmoANw8Rg8luHyZQb	0.0	Romy	1128	51	3568	0.0	0.0	null	3X2DdnmoANw8Rg8luHyZQb.jpg	NaN	0.0	3X2DdnmoANw8Rg8luHyZQb	0	0	0.0	937	3X2DdnmoANw8Rg8luHyZQb	0.0	0.0
4KDu9uqzqseVCpQXMa8Pvm	0.0	Oliver Sim	1129	37	689	0.0	0.0	null	4KDu9uqzqseVCpQXMa8Pvm.jpg	NaN	0.0	4KDu9uqzqseVCpQXMa8Pvm	0	0	0.0	938	4KDu9uqzqseVCpQXMa8Pvm	0.0	0.0
2PaRhxWFaqCUZybJDDoNrf	0.0	Jana Kramer	1130	51	234093	0.0	0.0	null	2PaRhxWFaqCUZybJDDoNrf.jpg	contemporary country, country, country dawn, country road, modern country rock	0.0	2PaRhxWFaqCUZybJDDoNrf	0	0	0.0	939	2PaRhxWFaqCUZybJDDoNrf	0.0	0.0
7GMot9WvBYqhhJz92vhBp6	0.0	EDX	1131	66	120616	0.0	0.0	null	7GMot9WvBYqhhJz92vhBp6.jpg	big room, deep groove house, deep house, deep tropical house, edm, electro house, house, progressive electro house, progressive house, tropical house, tropical pop edm	0.0	7GMot9WvBYqhhJz92vhBp6	0	0	0.0	940	7GMot9WvBYqhhJz92vhBp6	0.0	0.0
4G4om3U7TKES0hDBQYYVy7	0.0	Zoë Kravitz	1132	48	2844	0.0	0.0	null	4G4om3U7TKES0hDBQYYVy7.jpg	NaN	0.0	4G4om3U7TKES0hDBQYYVy7	0	0	0.0	941	4G4om3U7TKES0hDBQYYVy7	0.0	0.0
4qwGe91Bz9K2T8jXTZ815W	0.0	Janet Jackson	1133	64	1046897	0.0	0.0	null	4qwGe91Bz9K2T8jXTZ815W.jpg	dance pop, hip pop, neo soul, new jack swing, pop, r&b, urban contemporary	0.0	4qwGe91Bz9K2T8jXTZ815W	0	0	0.0	942	4qwGe91Bz9K2T8jXTZ815W	0.0	0.0
07YZf4WDAMNwqr4jfgOZ8y	0.1793927003033248	Jason Derulo	1134	82	5582362	6.0	317.5902942928625	null	07YZf4WDAMNwqr4jfgOZ8y.jpg	dance pop, pinoy hip hop, pop, pop rap, post-teen pop, r&b	0.38475033738191583	07YZf4WDAMNwqr4jfgOZ8y	6	4	0.26666666666666666	1233	07YZf4WDAMNwqr4jfgOZ8y	0.34985835694050993	12.0
3Q8wgwyVVv0z4UEh1HB0KY	0.0	Jason Isbell	1135	55	156442	0.0	0.0	null	3Q8wgwyVVv0z4UEh1HB0KY.jpg	alternative country, folk, folk-pop, new americana, outlaw country, roots rock, stomp and holler, texas country	0.0	3Q8wgwyVVv0z4UEh1HB0KY	0	0	0.0	943	3Q8wgwyVVv0z4UEh1HB0KY	0.0	0.0
3Lg3FGwBxOGuefqekQzRUf	0.0	Jason Isbell and the 400 Unit	1136	58	53028	0.0	0.0	null	3Lg3FGwBxOGuefqekQzRUf.jpg	alternative country, deep new americana, folk, folk-pop, indie folk, new americana, outlaw country, roots rock, stomp and holler, texas country	0.0	3Lg3FGwBxOGuefqekQzRUf	0	0	0.0	944	3Lg3FGwBxOGuefqekQzRUf	0.0	0.0
4phGZZrJZRo4ElhRtViYdl	0.0	Jason Mraz	1137	76	3277290	0.0	0.0	null	4phGZZrJZRo4ElhRtViYdl.jpg	acoustic pop, neo mellow, pop, pop rock	0.0	4phGZZrJZRo4ElhRtViYdl	0	0	0.0	945	4phGZZrJZRo4ElhRtViYdl	0.0	0.0
