Id	eigencentrality	0	eccentricity	betweenesscentrality	timeset	harmonicclosnesscentrality	id	degree	triangles	clustering	modularity_class	label	closnesscentrality	weighted degree
0F0KR2lilDSFuIi6moCiAa	0.0	Didier Sustrac	0.0	0.0	null	0.0	0F0KR2lilDSFuIi6moCiAa	0	0	0.0	2437	0F0KR2lilDSFuIi6moCiAa	0.0	0.0
4XvcxeFPZlbCBMugEjAomf	0.002822608339600711	Black Judah	11.0	0.0	null	0.18094753164421945	4XvcxeFPZlbCBMugEjAomf	1	0	0.0	5651	4XvcxeFPZlbCBMugEjAomf	0.17214687611799526	2.0
7bIAlWmWIBUUijORNiZzmr	0.0	McGuffey Lane	0.0	0.0	null	0.0	7bIAlWmWIBUUijORNiZzmr	0	0	0.0	2438	7bIAlWmWIBUUijORNiZzmr	0.0	0.0
1wnOcKStY0yioXK6oa3Ip8	9.507196248708401E-4	Chessler	13.0	0.0	null	0.1598760005240325	1wnOcKStY0yioXK6oa3Ip8	1	0	0.0	5810	1wnOcKStY0yioXK6oa3Ip8	0.15502218577474483	2.0
3VxxiOvTgvzZDoTqTxz6ss	0.0	Kano	0.0	0.0	null	0.0	3VxxiOvTgvzZDoTqTxz6ss	0	0	0.0	2439	3VxxiOvTgvzZDoTqTxz6ss	0.0	0.0
0svmGrLbQPtpEJaPAMTbH2	0.010100789437827643	Kase And Mystic Of The Lost Tribe	12.0	0.0	null	0.19907497487084738	0svmGrLbQPtpEJaPAMTbH2	1	0	0.0	5659	0svmGrLbQPtpEJaPAMTbH2	0.18624535970020584	2.0
2LmyJyCF5V1eQyvHgJNbTn	0.01768921924205265	Leonard Bernstein	13.0	300879.1757558907	null	0.1771062944759439	2LmyJyCF5V1eQyvHgJNbTn	27	0	0.0	4764	2LmyJyCF5V1eQyvHgJNbTn	0.16631317654082417	512.0
0YDgtIMcSdLai7k5k9zyAs	4.627177844783754E-4	Occi	2.0	0.0	null	0.75	0YDgtIMcSdLai7k5k9zyAs	1	0	0.0	2440	0YDgtIMcSdLai7k5k9zyAs	0.6666666666666666	8.0
5Qq1R0T5ZL6U0H8zerwFdo	0.003490138743547614	Patchworks	11.0	31749.0	null	0.18644187277761476	5Qq1R0T5ZL6U0H8zerwFdo	2	0	0.0	4239	5Qq1R0T5ZL6U0H8zerwFdo	0.1777874813160237	4.0
29PcabivqsoqW2yOVJyuLa	0.0	Nia Peeples	0.0	0.0	null	0.0	29PcabivqsoqW2yOVJyuLa	0	0	0.0	2441	29PcabivqsoqW2yOVJyuLa	0.0	0.0
15Bo4JfE7a3HKsw3I9En44	0.0	Steel Drum Island	0.0	0.0	null	0.0	15Bo4JfE7a3HKsw3I9En44	0	0	0.0	2442	15Bo4JfE7a3HKsw3I9En44	0.0	0.0
4akj4uteQQrrGxhX9Rjuyf	0.0010797079780763223	Craig Mack	13.0	0.0	null	0.1421154414470995	4akj4uteQQrrGxhX9Rjuyf	1	0	0.0	4659	4akj4uteQQrrGxhX9Rjuyf	0.13862008459151204	2.0
2PJOtFMkYPaqPSSQtdA9Yi	0.0014320939190463774	Rambo	12.0	0.0	null	0.17286630440325104	2PJOtFMkYPaqPSSQtdA9Yi	1	0	0.0	5948	2PJOtFMkYPaqPSSQtdA9Yi	0.16528744964556724	2.0
3RIiNnFu9LhnhUqIXtJatR	0.001363014381956184	Carlos Tarque	13.0	0.0	null	0.15051208343056052	3RIiNnFu9LhnhUqIXtJatR	1	0	0.0	5728	3RIiNnFu9LhnhUqIXtJatR	0.14581468064298406	2.0
0lL5MLq5PuNQYg3oTWaXdJ	5.148619757305325E-4	Kim Saether	14.0	0.0	null	0.12257378041903981	0lL5MLq5PuNQYg3oTWaXdJ	1	0	0.0	2695	0lL5MLq5PuNQYg3oTWaXdJ	0.12031049335712418	2.0
6GrYT1CB2T0IxumY1MQpZJ	6.540956711869497E-4	Anointed	13.0	0.0	null	0.15727676767257792	6GrYT1CB2T0IxumY1MQpZJ	1	0	0.0	5870	6GrYT1CB2T0IxumY1MQpZJ	0.15218735174456216	2.0
6HpZkC8GUktP9utE6OPWZG	0.0010414062605463255	Alan Parsons	13.0	0.0	null	0.15662442863935633	6HpZkC8GUktP9utE6OPWZG	1	0	0.0	4957	6HpZkC8GUktP9utE6OPWZG	0.15151645268867991	2.0
2VtgYTJZonFeO3mBWFkKsZ	0.0	John Barry Seven & Orchestra	0.0	0.0	null	0.0	2VtgYTJZonFeO3mBWFkKsZ	0	0	0.0	2443	2VtgYTJZonFeO3mBWFkKsZ	0.0	0.0
0LQoZQIV0mIs0y0XQb0Sw2	0.018907865113415252	Chris Martin	11.0	0.0	null	0.2110448531358282	0LQoZQIV0mIs0y0XQb0Sw2	1	0	0.0	5659	0LQoZQIV0mIs0y0XQb0Sw2	0.19833998463642666	4.0
6K9zrDtYCwUKcyJQNdkexz	0.0010188379715857202	Lil' Bob	15.0	0.0	null	0.11325726748217801	6K9zrDtYCwUKcyJQNdkexz	1	0	0.0	6005	6K9zrDtYCwUKcyJQNdkexz	0.11087951567458863	2.0
7iUhmKPNkkPPS6FCQxqtNq	0.017856553576280285	8Ball & MJG	11.0	5286.233545010771	null	0.2103871601769828	7iUhmKPNkkPPS6FCQxqtNq	3	0	0.0	5971	7iUhmKPNkkPPS6FCQxqtNq	0.1960951393005335	126.0
5zhxxb24WP6q6rbLHAn2UQ	0.0	BYU Vocal Point	0.0	0.0	null	0.0	5zhxxb24WP6q6rbLHAn2UQ	0	0	0.0	2444	5zhxxb24WP6q6rbLHAn2UQ	0.0	0.0
7C0Pfpv3vQcAmNb8jBSP7y	0.0017181804676137658	Andrzej Trzaskowski Trio	14.0	0.0	null	0.13812961499527993	7C0Pfpv3vQcAmNb8jBSP7y	1	0	0.0	4587	7C0Pfpv3vQcAmNb8jBSP7y	0.13365486591586284	24.0
3GR38LTiPd7t2yXyRrQvAP	0.0020950483929111003	Don Elliott	12.0	0.0	null	0.1765888725859598	3GR38LTiPd7t2yXyRrQvAP	1	0	0.0	5076	3GR38LTiPd7t2yXyRrQvAP	0.17016830362166246	2.0
4MswQnojZK1oRaxNsACqjv	0.010274124447972325	Wookie	11.0	32119.435491361262	null	0.20956992736466468	4MswQnojZK1oRaxNsACqjv	4	0	0.0	5659	4MswQnojZK1oRaxNsACqjv	0.19831026020494183	8.0
01BPPeBnd4CrDEpm5K7gjK	0.003608017418785692	Richard McDonald	12.0	0.0	null	0.17741381385582744	01BPPeBnd4CrDEpm5K7gjK	1	0	0.0	4957	01BPPeBnd4CrDEpm5K7gjK	0.16972631511439612	4.0
5R3uLWUbgzb8o7TO6l5n3G	9.115061084058065E-4	Ernie Andrews	14.0	0.0	null	0.12715945074720017	5R3uLWUbgzb8o7TO6l5n3G	1	0	0.0	4587	5R3uLWUbgzb8o7TO6l5n3G	0.12387516528780557	4.0
2gOghlWpnfwGGip7S1cMuq	0.0	Bob & Earl	0.0	0.0	null	0.0	2gOghlWpnfwGGip7S1cMuq	0	0	0.0	2445	2gOghlWpnfwGGip7S1cMuq	0.0	0.0
7tIs7rxqGuBvWMhIIigunf	0.0016728147217185522	David Houston	12.0	21169.0	null	0.16420169823250164	7tIs7rxqGuBvWMhIIigunf	3	0	0.0	5814	7tIs7rxqGuBvWMhIIigunf	0.15852288893214933	8.0
31T99HEreO5nDrKT4H84Gl	0.011481769180132679	Kendall Morgan	12.0	0.0	null	0.19859730949614884	31T99HEreO5nDrKT4H84Gl	1	0	0.0	5971	31T99HEreO5nDrKT4H84Gl	0.18653744493392072	2.0
2iwhenp5euZtZLmtK6cgbe	0.014388272779752704	Tocadisco	10.0	163014.68495444703	null	0.21396322336479773	2iwhenp5euZtZLmtK6cgbe	5	0	0.0	5659	2iwhenp5euZtZLmtK6cgbe	0.20114003420102602	12.0
2TEDigTjfAcjHkxyvzcKHV	0.007857925061489416	T.C.	11.0	0.0	null	0.19297088179575833	2TEDigTjfAcjHkxyvzcKHV	1	0	0.0	5659	2TEDigTjfAcjHkxyvzcKHV	0.18162789101640245	2.0
1OdyhpUABf8avaZ9r8nI1u	6.191929213750502E-4	Fania All Stars	13.0	0.0	null	0.140812581314181	1OdyhpUABf8avaZ9r8nI1u	1	0	0.0	5599	1OdyhpUABf8avaZ9r8nI1u	0.13730932862924147	2.0
6UE7nl9mha6s8z0wFQFIZ2	0.041166949935799044	Robyn	10.0	288531.1804447626	null	0.23331057941156005	6UE7nl9mha6s8z0wFQFIZ2	12	0	0.0	3685	6UE7nl9mha6s8z0wFQFIZ2	0.21747883967458295	56.0
0h1zs4CTlU9D2QtgPxptUD	0.008382388644545307	Ricardo Arjona	11.0	0.0	null	0.20714613204459226	0h1zs4CTlU9D2QtgPxptUD	1	0	0.0	5656	0h1zs4CTlU9D2QtgPxptUD	0.1971248743063573	4.0
41o7CK58IB1iqXa7Vs9sHN	0.0024721529281775895	Bimbo	12.0	0.0	null	0.18501900465344104	41o7CK58IB1iqXa7Vs9sHN	1	0	0.0	4671	41o7CK58IB1iqXa7Vs9sHN	0.175701244813278	4.0
2ye2Wgw4gimLv2eAKyk1NB	0.0019360571448738437	Metallica	12.0	1387.6439529632767	null	0.17316655938894143	2ye2Wgw4gimLv2eAKyk1NB	2	0	0.0	5810	2ye2Wgw4gimLv2eAKyk1NB	0.16674542418800994	22.0
39eTyUJTVlSFRnXl4JYSE6	0.0	Alain Debaisieux	0.0	0.0	null	0.0	39eTyUJTVlSFRnXl4JYSE6	0	0	0.0	2446	39eTyUJTVlSFRnXl4JYSE6	0.0	0.0
1ef225ay5TI0ZYvglnOMig	0.005008012454382689	Samira	11.0	0.0	null	0.19611377533398716	1ef225ay5TI0ZYvglnOMig	1	0	0.0	5517	1ef225ay5TI0ZYvglnOMig	0.1868007764249162	2.0
5gGhRZgP9BJL9fsFdvTzeX	0.003381530382926781	Rosario Dawson	11.0	0.0	null	0.19333155377696984	5gGhRZgP9BJL9fsFdvTzeX	1	0	0.0	4659	5gGhRZgP9BJL9fsFdvTzeX	0.18444758071541825	2.0
7Dj3q9bzahE5mk4s09Qo4G	0.0	DBN	0.0	0.0	null	0.0	7Dj3q9bzahE5mk4s09Qo4G	0	0	0.0	2447	7Dj3q9bzahE5mk4s09Qo4G	0.0	0.0
6tKqyVUgfSyZsLDFKaDdTA	8.070555586296533E-4	Borderline	12.0	0.0	null	0.15999764111657871	6tKqyVUgfSyZsLDFKaDdTA	1	0	0.0	5855	6tKqyVUgfSyZsLDFKaDdTA	0.1552723059096176	2.0
07W0YfsvHM7Mw7Bq48Mb0A	0.04843935287481383	Murphy Lee	11.0	40510.827406388795	null	0.22527087628873066	07W0YfsvHM7Mw7Bq48Mb0A	12	4	0.06060606060606061	5824	07W0YfsvHM7Mw7Bq48Mb0A	0.20988976128162423	56.0
7Ij5f88vzJ5ZGLCIV6q0Sx	0.0	Made famous by Gummibar	0.0	0.0	null	0.0	7Ij5f88vzJ5ZGLCIV6q0Sx	0	0	0.0	2448	7Ij5f88vzJ5ZGLCIV6q0Sx	0.0	0.0
65h9EBYVAzeCeJVtuDwEpT	0.0	Leprechaun	0.0	0.0	null	0.0	65h9EBYVAzeCeJVtuDwEpT	0	0	0.0	2449	65h9EBYVAzeCeJVtuDwEpT	0.0	0.0
28YPDqLZKeZuhblN750JLy	0.0019708591112309066	Alberto Matz	11.0	0.0	null	0.1807576214221944	28YPDqLZKeZuhblN750JLy	1	0	0.0	5855	28YPDqLZKeZuhblN750JLy	0.17374035778762514	2.0
0oea1hwGMfUxZbLxJc1XUN	0.0010745727735350808	Peter Tosh	13.0	586.0970617214224	null	0.14269407015722324	0oea1hwGMfUxZbLxJc1XUN	2	0	0.0	5939	0oea1hwGMfUxZbLxJc1XUN	0.13797867625974297	10.0
4hBgCK8FyJ5bV36ZZLB56X	0.001682941768924775	Sviatoslav Richter	13.0	21168.0	null	0.14935350247082374	4hBgCK8FyJ5bV36ZZLB56X	2	0	0.0	5909	4hBgCK8FyJ5bV36ZZLB56X	0.14398998898243992	22.0
5RzjqfPS0Bu4bUMkyNNDpn	0.0031709889234494922	Dizzy Gillespie	13.0	10953.659684839095	null	0.16440025825299515	5RzjqfPS0Bu4bUMkyNNDpn	2	0	0.0	4587	5RzjqfPS0Bu4bUMkyNNDpn	0.15768932848715964	16.0
60rFa0WbXsbDCHUbeFBzSm	0.004238045767257359	R. Addinsell	12.0	0.0	null	0.1745823631309306	60rFa0WbXsbDCHUbeFBzSm	1	0	0.0	5326	60rFa0WbXsbDCHUbeFBzSm	0.16699794920334438	2.0
0WWVAeWVu96LHPyk3eoIXo	8.742914294585106E-4	Richard Shephard	15.0	0.0	null	0.11444589873882453	0WWVAeWVu96LHPyk3eoIXo	1	0	0.0	5326	0WWVAeWVu96LHPyk3eoIXo	0.11168198170635214	4.0
4phr5rAgWhcZtWJu8w8lKv	0.0	Swing Out Sister	0.0	0.0	null	0.0	4phr5rAgWhcZtWJu8w8lKv	0	0	0.0	2450	4phr5rAgWhcZtWJu8w8lKv	0.0	0.0
6T8TUK5rR8JiePkhDiyYdV	0.0	Antonio Janigro	0.0	0.0	null	0.0	6T8TUK5rR8JiePkhDiyYdV	0	0	0.0	2451	6T8TUK5rR8JiePkhDiyYdV	0.0	0.0
4su58OjKp4s88SiUulh6se	5.741474810502217E-4	Martin Johnson	13.0	0.0	null	0.13417644974417176	4su58OjKp4s88SiUulh6se	1	0	0.0	4127	4su58OjKp4s88SiUulh6se	0.13077208153180975	4.0
6ZalUpnU8HaHSjROM92Txw	0.00212918532041578	Benny Mardones	1.0	10.0	null	1.0	6ZalUpnU8HaHSjROM92Txw	5	0	0.0	2942	6ZalUpnU8HaHSjROM92Txw	1.0	22.0
5i2OpmeVKsmViqoETxuOvO	0.002407009713239552	Jerry Orbach	11.0	0.0	null	0.18664235742217894	5i2OpmeVKsmViqoETxuOvO	1	0	0.0	4957	5i2OpmeVKsmViqoETxuOvO	0.17935684998814003	2.0
6eMlKSBFAoXVJLoeHmwKEj	0.004314343758080636	Robert Cray	11.0	0.0	null	0.1945482564437028	6eMlKSBFAoXVJLoeHmwKEj	1	0	0.0	4957	6eMlKSBFAoXVJLoeHmwKEj	0.1860914812080301	6.0
2E645PClO7w4lnSJRqyugq	5.112668934378401E-4	Jace Hall	2.0	0.0	null	0.6666666666666666	2E645PClO7w4lnSJRqyugq	1	0	0.0	5892	2E645PClO7w4lnSJRqyugq	0.6	2.0
7gx7lqo98LuOGE0y8ATrRr	0.001966416487601918	On the Town Orchestra	14.0	0.0	null	0.1485961209581985	7gx7lqo98LuOGE0y8ATrRr	1	0	0.0	4764	7gx7lqo98LuOGE0y8ATrRr	0.14259927797833935	10.0
20v3nhzoeaO2WvDSCdY0f4	0.0012603041124503377	First Choice	1.0	3.0	null	1.0	20v3nhzoeaO2WvDSCdY0f4	3	0	0.0	2452	20v3nhzoeaO2WvDSCdY0f4	1.0	6.0
482w5uNKnnQ3EldL3QINSq	0.001354798925530753	Harry Collier	12.0	0.0	null	0.161738982358204	482w5uNKnnQ3EldL3QINSq	1	0	0.0	4904	482w5uNKnnQ3EldL3QINSq	0.15601603489948712	2.0
6eaiX6o2BMv5eyOjz9A6s0	6.611222439219578E-4	Dawn McCarthy	3.0	0.0	null	0.5476190476190476	6eaiX6o2BMv5eyOjz9A6s0	1	0	0.0	6012	6eaiX6o2BMv5eyOjz9A6s0	0.5	30.0
1B2JEait6n7afQnzm6VC9n	0.0	Reese Project	0.0	0.0	null	0.0	1B2JEait6n7afQnzm6VC9n	0	0	0.0	2453	1B2JEait6n7afQnzm6VC9n	0.0	0.0
1992WoVCYrCH6PWRVszSlh	0.0	Clubland	0.0	0.0	null	0.0	1992WoVCYrCH6PWRVszSlh	0	0	0.0	2454	1992WoVCYrCH6PWRVszSlh	0.0	0.0
2TkT41Qf2yjWO8J03WiLZx	0.005008012454382689	The Kraft	11.0	0.0	null	0.19611377533398716	2TkT41Qf2yjWO8J03WiLZx	1	0	0.0	5517	2TkT41Qf2yjWO8J03WiLZx	0.1868007764249162	2.0
67jDB1gCyZ8HIxPYCt5JwQ	4.627177844783754E-4	Bill Rost	2.0	0.0	null	0.75	67jDB1gCyZ8HIxPYCt5JwQ	1	0	0.0	4056	67jDB1gCyZ8HIxPYCt5JwQ	0.6666666666666666	2.0
5GeLu2WltyLlKdELETbS3c	7.329787132772544E-4	TEPR	13.0	0.0	null	0.13965845199785598	5GeLu2WltyLlKdELETbS3c	1	0	0.0	5659	5GeLu2WltyLlKdELETbS3c	0.1354557203362721	4.0
3ubaJ1A7yWAwmaeMO3j5Yl	6.712102169226244E-4	AK & Renee	13.0	0.0	null	0.14333285739387788	3ubaJ1A7yWAwmaeMO3j5Yl	1	0	0.0	5934	3ubaJ1A7yWAwmaeMO3j5Yl	0.1388346076669858	2.0
4hW4aa5Qgw9sgPMQesH64h	0.025221979341867925	Jack Knight	11.0	402.01463100447995	null	0.21785997133626417	4hW4aa5Qgw9sgPMQesH64h	2	0	0.0	2695	4hW4aa5Qgw9sgPMQesH64h	0.20386311552756756	8.0
33QmoCkSqADuQEtMCysYLh	0.0	The Archies	0.0	0.0	null	0.0	33QmoCkSqADuQEtMCysYLh	0	0	0.0	2455	33QmoCkSqADuQEtMCysYLh	0.0	0.0
0u3QU5dRkT3Xeioo16EUtV	0.004077459448309743	Svenson & Gielen	13.0	0.0	null	0.1415866809995769	0u3QU5dRkT3Xeioo16EUtV	1	0	0.0	5517	0u3QU5dRkT3Xeioo16EUtV	0.1361088253445793	2.0
1Vpcr22dDZ7F6e1UtMviCX	0.0	The Veil Kings	0.0	0.0	null	0.0	1Vpcr22dDZ7F6e1UtMviCX	0	0	0.0	2456	1Vpcr22dDZ7F6e1UtMviCX	0.0	0.0
1A92IAcd7A6npCA33oGM5i	0.0	The Proclaimers	0.0	0.0	null	0.0	1A92IAcd7A6npCA33oGM5i	0	0	0.0	2457	1A92IAcd7A6npCA33oGM5i	0.0	0.0
4R6MQEkEXJSwc7kOjUqjc5	0.007923487580975868	JAG	11.0	0.0	null	0.20268402221454485	4R6MQEkEXJSwc7kOjUqjc5	1	0	0.0	2695	4R6MQEkEXJSwc7kOjUqjc5	0.1923608082570141	6.0
2A5l78e6HZoDbfNELUWZOv	0.008726714770474516	Big J	11.0	0.0	null	0.19898720000742606	2A5l78e6HZoDbfNELUWZOv	1	0	0.0	5934	2A5l78e6HZoDbfNELUWZOv	0.18677440982391758	2.0
7FAkzV0YOw0EIXFhmY4RE3	0.0	Jermaine Stewart	0.0	0.0	null	0.0	7FAkzV0YOw0EIXFhmY4RE3	0	0	0.0	2458	7FAkzV0YOw0EIXFhmY4RE3	0.0	0.0
19slOlozrbxkEIMD8L3Qsv	0.0010856041674212227	Fast Eddie	15.0	21168.0	null	0.10760115280944192	19slOlozrbxkEIMD8L3Qsv	2	0	0.0	5939	19slOlozrbxkEIMD8L3Qsv	0.10522862823061631	12.0
5CPHxpMfnVwznFvTzXEPhM	0.002027994543354055	J Majik	12.0	0.0	null	0.16012010063115834	5CPHxpMfnVwznFvTzXEPhM	1	0	0.0	5487	5CPHxpMfnVwznFvTzXEPhM	0.15425865209471767	2.0
2z2QrPj9UTvA75LOrEwg9V	0.008725405964370691	Lady "V"	11.0	0.0	null	0.2021808937121709	2z2QrPj9UTvA75LOrEwg9V	1	0	0.0	3685	2z2QrPj9UTvA75LOrEwg9V	0.19020069353360763	2.0
7dsVVJpaU8yAciL3nPUp9h	0.0	Joni (Featuring 24K)	0.0	0.0	null	0.0	7dsVVJpaU8yAciL3nPUp9h	0	0	0.0	2459	7dsVVJpaU8yAciL3nPUp9h	0.0	0.0
2VlnsIsy5Q5jXniImOlcJe	0.002822608339600711	Poppa Lq	11.0	0.0	null	0.18094753164421945	2VlnsIsy5Q5jXniImOlcJe	1	0	0.0	5651	2VlnsIsy5Q5jXniImOlcJe	0.17214687611799526	2.0
2okr7Qi1xqCSzTbzEMaIAl	8.914378513654154E-4	Cecile	13.0	0.0	null	0.14403078894151491	2okr7Qi1xqCSzTbzEMaIAl	1	0	0.0	5810	2okr7Qi1xqCSzTbzEMaIAl	0.1400208986415883	4.0
6rEzedK7cKWjeQWdAYvWVG	0.003655915911028719	Five	12.0	43906.19882664996	null	0.16381999667944191	6rEzedK7cKWjeQWdAYvWVG	7	0	0.0	5844	6rEzedK7cKWjeQWdAYvWVG	0.1582503662510838	22.0
0CMVsLgjlp9Tk02TikMAQK	0.0	The Elgins	0.0	0.0	null	0.0	0CMVsLgjlp9Tk02TikMAQK	0	0	0.0	2460	0CMVsLgjlp9Tk02TikMAQK	0.0	0.0
2xYCMhXOaabCI0oUnUvAeE	0.0	Becky Watts	0.0	0.0	null	0.0	2xYCMhXOaabCI0oUnUvAeE	0	0	0.0	2461	2xYCMhXOaabCI0oUnUvAeE	0.0	0.0
6y80I9YZi4DOpbaSUlL725	0.001189825722089237	Shlohmo	12.0	0.0	null	0.16814404946608766	6y80I9YZi4DOpbaSUlL725	1	0	0.0	5659	6y80I9YZi4DOpbaSUlL725	0.16087901399674778	2.0
0fgwjnnsFxnFgkIbQQgMIM	7.50884919850414E-4	Sashi Gandarum	14.0	0.0	null	0.13577697781362258	0fgwjnnsFxnFgkIbQQgMIM	1	0	0.0	5326	0fgwjnnsFxnFgkIbQQgMIM	0.13150310559006212	2.0
4TKTii6gnOnUXQHyuo9JaD	0.047801119082098976	Sheryl Crow	11.0	276444.0162735101	null	0.23425748265630916	4TKTii6gnOnUXQHyuo9JaD	20	7	0.03684210526315789	4957	4TKTii6gnOnUXQHyuo9JaD	0.21891349752879624	62.0
0t4VVR2T9Sb0z3NdDdEU6S	0.0	Louis Armstrong & His Hot Five	0.0	0.0	null	0.0	0t4VVR2T9Sb0z3NdDdEU6S	0	0	0.0	2462	0t4VVR2T9Sb0z3NdDdEU6S	0.0	0.0
7JIC1ytiYZaWm97svJf1u1	0.0	Gerald Levert introducing Sherena Wynn	0.0	0.0	null	0.0	7JIC1ytiYZaWm97svJf1u1	0	0	0.0	2463	7JIC1ytiYZaWm97svJf1u1	0.0	0.0
3QPEwHBLL8xX8p8HaT4S16	0.010513458278604441	Frankie Negrón	11.0	0.0	null	0.20597038439236504	3QPEwHBLL8xX8p8HaT4S16	1	0	0.0	3685	3QPEwHBLL8xX8p8HaT4S16	0.19357434125112	4.0
0XdmdxjK0TXuC90HNcBKRz	0.0034642039420293477	Lovelife	11.0	21168.0	null	0.177496906393574	0XdmdxjK0TXuC90HNcBKRz	2	0	0.0	4904	0XdmdxjK0TXuC90HNcBKRz	0.16890307140007976	4.0
6dvHFhruyFyf26otoWOXKR	0.0	Hybris	0.0	0.0	null	0.0	6dvHFhruyFyf26otoWOXKR	0	0	0.0	2464	6dvHFhruyFyf26otoWOXKR	0.0	0.0
2ZAULNPxCawqEBz4fjHr9i	0.019048720874953642	S.A.S.	11.0	300.28286488564487	null	0.20958749460544904	2ZAULNPxCawqEBz4fjHr9i	2	0	0.0	5659	2ZAULNPxCawqEBz4fjHr9i	0.19553371876096715	4.0
0VexgfKmKnZoZVF1WaupDi	0.0	Steve Blame	0.0	0.0	null	0.0	0VexgfKmKnZoZVF1WaupDi	0	0	0.0	2465	0VexgfKmKnZoZVF1WaupDi	0.0	0.0
0XHiH53dHrvbwfjYM7en7I	0.0035840917372199402	Chris Cornell	11.0	10191.76892890647	null	0.18946309741229136	0XHiH53dHrvbwfjYM7en7I	2	0	0.0	5659	0XHiH53dHrvbwfjYM7en7I	0.18060839745448962	4.0
6COQggpngIskPf1zAQ8Txs	0.0	Frankie & The Heartstrings	0.0	0.0	null	0.0	6COQggpngIskPf1zAQ8Txs	0	0	0.0	2466	6COQggpngIskPf1zAQ8Txs	0.0	0.0
19ra5tSw0tWufvUp8GotLo	0.019071827601461134	George Michael	11.0	109306.10177214206	null	0.2167420643780979	19ra5tSw0tWufvUp8GotLo	10	2	0.044444444444444446	5656	19ra5tSw0tWufvUp8GotLo	0.20476614182366823	20.0
1j6sWs7cdIIJBSdrKLwnIY	7.329787132772544E-4	Josh One	13.0	0.0	null	0.13965845199785598	1j6sWs7cdIIJBSdrKLwnIY	1	0	0.0	5659	1j6sWs7cdIIJBSdrKLwnIY	0.1354557203362721	2.0
4bR4jAqu6RkhruxWQ6q9EK	0.0	Orpheus	0.0	0.0	null	0.0	4bR4jAqu6RkhruxWQ6q9EK	0	0	0.0	2467	4bR4jAqu6RkhruxWQ6q9EK	0.0	0.0
61Y2gqacelZPgmnkhvZMew	0.003141332397823996	Madd Rapper	11.0	0.0	null	0.18852197721460368	61Y2gqacelZPgmnkhvZMew	1	0	0.0	5656	61Y2gqacelZPgmnkhvZMew	0.17888706761072715	2.0
08DLZqQd6XDAVteF9nSEJ1	0.0	Paula Cole	0.0	0.0	null	0.0	08DLZqQd6XDAVteF9nSEJ1	0	0	0.0	2468	08DLZqQd6XDAVteF9nSEJ1	0.0	0.0
6UDnsI9Vq3mHlBXyoscAty	9.95876518248721E-4	Doug Munro	12.0	0.0	null	0.1627781758095456	6UDnsI9Vq3mHlBXyoscAty	1	0	0.0	4659	6UDnsI9Vq3mHlBXyoscAty	0.1576235854675402	2.0
60lRdJQTcIcEvEI56Mwvwb	0.0021757139663149826	Young Buck of G-Unit	12.0	0.0	null	0.17955221904070687	60lRdJQTcIcEvEI56Mwvwb	1	0	0.0	5934	60lRdJQTcIcEvEI56Mwvwb	0.17058510724011797	12.0
5xcai2yBVdyRXXYfpaKdyD	0.0014109614776200707	Helen Humes	13.0	0.0	null	0.1527378492993431	5xcai2yBVdyRXXYfpaKdyD	1	0	0.0	5076	5xcai2yBVdyRXXYfpaKdyD	0.14732857361557625	2.0
4doB2MngKkgSdN2pECdKWM	9.641066864418217E-4	Danielle Licari	15.0	21168.000000000004	null	0.11596945678750914	4doB2MngKkgSdN2pECdKWM	2	0	0.0	4976	4doB2MngKkgSdN2pECdKWM	0.11374112236894414	20.0
2HAjGzp0sHa9ZtUQ2tIVE5	0.0010231259960037731	E.N.V	12.0	0.0	null	0.15883393324353687	2HAjGzp0sHa9ZtUQ2tIVE5	1	0	0.0	4904	2HAjGzp0sHa9ZtUQ2tIVE5	0.1537456066459465	2.0
6fx0sQ4MiN9YtveHiJNwOC	8.072599897847708E-4	Macromism	2.0	0.0	null	0.5555555555555556	6fx0sQ4MiN9YtveHiJNwOC	1	0	0.0	4585	6fx0sQ4MiN9YtveHiJNwOC	0.5294117647058824	2.0
4xUyOTQDOUdpHD1KAGBCks	0.0	Dominik Hauser, Katie Campbell	0.0	0.0	null	0.0	4xUyOTQDOUdpHD1KAGBCks	0	0	0.0	2469	4xUyOTQDOUdpHD1KAGBCks	0.0	0.0
4MT97VeycuegSicrrphisJ	0.007424014109252599	Mint Condition	11.0	30503.411073269173	null	0.20061575649617747	4MT97VeycuegSicrrphisJ	5	0	0.0	2695	4MT97VeycuegSicrrphisJ	0.19059450505923445	28.0
0rNwyhKvCBK5CpUYEryHnC	0.001363014381956184	Gold Lake	13.0	0.0	null	0.15051208343056052	0rNwyhKvCBK5CpUYEryHnC	1	0	0.0	5728	0rNwyhKvCBK5CpUYEryHnC	0.14581468064298406	2.0
1CRohnDv4XtUWUuSsvpymD	0.01489447245470471	King Harris	11.0	0.0	null	0.2056171925456899	1CRohnDv4XtUWUuSsvpymD	1	0	0.0	5651	1CRohnDv4XtUWUuSsvpymD	0.19176841418789176	2.0
13aBWT8LN4oNWWGFOu96MA	0.0062139382931527725	Clay Aiken	12.0	44008.52369134296	null	0.1873258168034461	13aBWT8LN4oNWWGFOu96MA	6	0	0.0	5814	13aBWT8LN4oNWWGFOu96MA	0.1786154183609766	16.0
