eigencentrality,name,eccentricity,harmonicclosnesscentrality,degree,triangles,clustering,modularity_class,closnesscentrality,weighted degree,betweenesscentrality,Spotify ID,Cluster
0.0,Collage feat. Anthony Monteleone,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,5QcyHgSqQwlyYrtQYEPw4t,0
0.0072192263857053,Jpalm,13.0,0.1743038249849914,19,0,0.0,6865,0.1672043620321792,130.0,0.0022180455902483247,5Ss1B4541iyrfqV8t4hNMJ,1
0.0013666755612586,Matty Heilbronn,14.0,0.163995423712166,1,0,0.0,7416,0.1587310906279966,2.0,0.0,08t9cpoVVv9btZOBqZgW3Z,1
0.0009999699423534534,Heiko Laux,2.0,0.5833333333333334,2,0,0.0,6708,0.5454545454545454,8.0,0.16666666666666669,2pmVj0JrzZpPFXhQRrhz1E,2
0.0003422524406336617,Method,1.0,1.0,1,0,0.0,5976,1.0,4.0,0.0,0ZHBxsAXfOsiVwcjpwp1X8,2
0.0,Stereophonic Sound,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,1FlMI9oJhTfdnRunkzvX2N,0
0.0013892430825018,Moe Berg,14.0,0.1654908320285572,1,0,0.0,6425,0.1603534854295994,2.0,0.0,6EWa11el2hMXVs0qmpoTrc,1
0.001089163102289,Lumiere Serge,13.0,0.1771123072395931,1,0,0.0,6962,0.1709234205757154,2.0,0.0,6ZyyQMEf1Sua65EP3cOD6u,1
0.0003422524406336617,E-40 & D-Shot,1.0,1.0,1,0,0.0,2183,1.0,2.0,0.0,7bDW5cHq2Q28POC5tvwqhV,2
0.002581822915165,Cameosis,13.0,0.1888031763370677,1,0,0.0,6805,0.1798128935000443,2.0,0.0,7gwhSA7fOg8yfVK47h3RZM,1
0.0009877531075378255,"Bryan ""Chuck"" New",13.0,0.1686758191396935,2,0,0.0,7351,0.1627473012560696,8.0,0.0003698224767744804,6xvtA07tqwmGQlIHDhGmvz,1
0.0003422524406336617,Karen Young,1.0,1.0,1,0,0.0,3486,1.0,22.0,0.0,3vOSs0LEPDM2iCBK99VJzX,2
0.0013319386926364,Fredo,13.0,0.1578447243177267,1,0,0.0,7068,0.1520622422197225,2.0,0.0,37GzS4CeIYuAdLGTNW72R9,1
0.0029438390333752,Lady Bunny,13.0,0.1849533304131838,1,0,0.0,5060,0.1775846214476507,4.0,0.0,02eU8UAfaYmfZic0ZJYe3y,1
0.0,Crabby Appleton,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,3EEBJbLXXb9ShxSDsjbIh7,0
0.0,Andrea Vettoretti,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,1QHOjM0t68pL4XJ52TkxYI,0
0.0,Lando e Dino,0.0,0.0,0,0,0.0,4,0.0,0.0,0.0,7n0lzHt8P9QczAwhpuIvlp,0
0.001639349446923,"Leroy ""Precise"" Edwards",13.0,0.192306406589457,1,0,0.0,7416,0.1852228223016407,4.0,0.0,0EeJq1RFxH7J09ANL1GQJ4,1
0.0,Made famous by Selena Gomez,0.0,0.0,0,0,0.0,5,0.0,0.0,0.0,3UeQoXLeZYqh0cThTOK3gM,0
0.0,The Marvelows,0.0,0.0,0,0,0.0,6,0.0,0.0,0.0,5UBLqIfKvD6GNuZefZQ504,0
0.0,The Tams,0.0,0.0,0,0,0.0,7,0.0,0.0,0.0,4FSD5qtm70EBsOiLMN2eEe,0
0.000405467244975341,Beyoncé Knowles Carter,4.0,0.5166666666666666,1,0,0.0,7082,0.4166666666666667,2.0,0.0,4KksP8dIhwtsf7RD6Xvd6y,2
0.0,V-Town,0.0,0.0,0,0,0.0,8,0.0,0.0,0.0,1fEWHWsDBqBpIoLbqA6iey,0
0.0028242134938352,Captain Sky,14.0,0.1664047499918523,1,0,0.0,7190,0.1599850094184246,2.0,0.0,3VaUaS1e1z2go8T2Qd14mD,1
0.0007941751304562787,De Dijk,14.0,0.169694950284576,1,0,0.0,7188,0.1643466455939861,24.0,0.0,4jFkB3Lzjku9SFKUTP33WV,1
0.0,Grupo Super Bailongo,0.0,0.0,0,0,0.0,9,0.0,0.0,0.0,77RYZNmUxdMxVUlQeIf7gE,0
0.0014468520846478,Eric Silver,14.0,0.1756134755872672,1,0,0.0,6269,0.1694185961504318,4.0,0.0,5311ypVc8FzXyOClgrnMS7,1
0.0028588811909127,Wordsworth,13.0,0.1865459981120678,1,0,0.0,7351,0.1780797857158539,4.0,0.0,6de0XwbJtLyirUZUqte7aD,1
0.0,Mr Swing With Bobby Plater's Orchestra,0.0,0.0,0,0,0.0,10,0.0,0.0,0.0,2vXQmJ3o6qEggyThduq9F5,0
0.0094711758571077,Lost Frequencies,12.0,0.2161845905912382,4,1,0.1666666666666666,6798,0.2050381081183563,12.0,0.00013735701160518533,7f5Zgnp2spUuuzKplmRkt7,1
0.0,Young-Holt Unlimited,0.0,0.0,0,0,0.0,11,0.0,0.0,0.0,5r2DrmyTTiDTQaFz3tyX8W,0
0.0089559289938638,Koly P,11.0,0.2012927814524247,2,0,0.0,7440,0.1895713551161595,4.0,3.808342612414359e-05,7FjCA1m6cvAQSnIfuGWEBq,1
0.0006558918427676489,Renee Scott,3.0,0.5277777777777778,1,0,0.0,6708,0.5,2.0,0.0,42rpFxsXXzTrbfqCmXVGOg,2
0.0133901999148431,Sommore,12.0,0.2113387160791749,1,0,0.0,7440,0.1984391055438665,8.0,0.0,0ZedvNG54DCJbzYVerCB6G,1
0.006353215544984,Lil' Shanice,12.0,0.2083533745258366,1,0,0.0,7351,0.1980152094039524,8.0,0.0,2Usb6d89zR4C5VJEUdF2Za,1
0.0003422524406336617,Jeannie Seely,1.0,1.0,1,0,0.0,7234,1.0,6.0,0.0,0i9f82nIFjrLnnsf2YX3vY,2
0.0024861862262657,Osinachi,13.0,0.1866911366418051,1,0,0.0,6798,0.1789046474182235,2.0,0.0,2kGMjc0u6pYrdnsew3bC6w,1
0.003715859475608,The Kraft,12.0,0.2000301929949716,1,0,0.0,5846,0.1914280994076137,2.0,0.0,2TkT41Qf2yjWO8J03WiLZx,1
0.0003422524406336617,Lanfree,1.0,1.0,1,0,0.0,6650,1.0,2.0,0.0,3XAGcCcsJiUSlzWfS7V5ln,2
0.0247356231532172,Nine Inch Dix,12.0,0.232304925721259,1,0,0.0,7440,0.2182341624850335,4.0,0.0,5kiC3PEpFuSW19hBuFgcZ4,1
0.0062444941446394,The Seventh God,12.0,0.1954627892073802,1,0,0.0,7440,0.1848176546318344,2.0,0.0,0Bsu540cwrEmo0O4eqJhYR,1
0.0078486526093767,River,12.0,0.20546216119664,1,0,0.0,7440,0.1939664964786627,4.0,0.0,6Tv0IIQxc04NBByBlhqVjh,1
0.0,"Slim Thug feat. Kirko Bangz, Doughbeez",0.0,0.0,0,0,0.0,12,0.0,0.0,0.0,0cjznjDlhPWBrmy15fIg4E,0
0.0,Sweaty,0.0,0.0,0,0,0.0,13,0.0,0.0,0.0,2foJDHaIkvQv1LyjXed2GO,0
0.0,Sam Hunt,0.0,0.0,0,0,0.0,14,0.0,0.0,0.0,2kucQ9jQwuD8jWdtR9Ef38,0
0.0010519386148597,Fatoumata Diawara,14.0,0.1779385452421958,1,0,0.0,7132,0.1718741722555968,2.0,0.0,4G5ZJny3HvX6Il7eHVfnNC,1
0.0004532988096143779,Christian K.,17.0,0.116877899280367,1,0,0.0,7607,0.1148793632133929,2.0,0.0,1TtcLglXsZAlrJauid5UsZ,1
0.001209559977235,rocdomz,13.0,0.1816062110877656,1,0,0.0,7161,0.175011597673992,2.0,0.0,0cbR8JH5nepRZVTwSTR6bs,1
0.0,Burt Bacharach & Wynonna Judd,0.0,0.0,0,0,0.0,15,0.0,0.0,0.0,492iPt8R1vLhm7hOnwEjTO,0
0.3735103843368791,Nelly,11.0,0.2845269429059891,47,100,0.0925069380203515,7440,0.2603016688061617,396.0,0.008035264703425263,2gBjLmx6zQnFGQJCAQpRgw,1
0.0,The Turtles,0.0,0.0,0,0,0.0,16,0.0,0.0,0.0,2VIoWte1HPDbZ2WqHd2La7,0
0.0006033221352908654,Peter Boström,14.0,0.1505641182746401,1,0,0.0,7645,0.1466554564110909,4.0,0.0,51TuMjh8plsvAlrXAK863p,1
0.0022585253748754,Shitake Monkey,13.0,0.1844427047561529,1,0,0.0,7145,0.1771018701485856,2.0,0.0,5lNQaFJ0wtH2vKHHyBa14q,1
0.0006560188987422606,Dago,4.0,0.4722222222222222,1,0,0.0,2960,0.4166666666666667,4.0,0.0,7a23l0bQa4QNgSc1tARawb,2
0.0,Rob Laber,0.0,0.0,0,0,0.0,17,0.0,0.0,0.0,50WdSPYY6lJUqkCOzBWyNB,0
0.0018810963545041,Tommy Lee,14.0,0.1539973771280073,5,0,0.0,7645,0.1498637350454986,12.0,0.0004011688703668796,4b9L0p4cMof32XvjwT9YrX,1
0.0004717525233204509,Lisa Cook,14.0,0.1384579151516027,1,0,0.0,7188,0.1354632908009887,4.0,0.0,5GSca6EUEPdpoYgSHciI6Z,1
0.0003422524406336617,The Ronettes,1.0,1.0,1,0,0.0,1661,1.0,4.0,0.0,7CyeXFnOrfC1N6z4naIpgo,2
0.0005680499619891843,Apollo Control,13.0,0.166513489661066,1,0,0.0,7121,0.1608495617340261,2.0,0.0,23JFqyRv5rVIsRSGu00fou,1
0.0,2015 Love Songs,0.0,0.0,0,0,0.0,18,0.0,0.0,0.0,5IIoUqtEIvAoobjzw4twKN,0
0.0188970045387516,Michael W. Smith,12.0,0.2160179120048165,20,4,0.0210526315789473,6425,0.2046526884162188,42.0,0.0016368957006730005,5aBxFPaaGk9204ssHUvXWN,1
0.0010358988812932,Daniel Blumenthal,14.0,0.1410627812782298,1,0,0.0,7504,0.1365304336116348,2.0,0.0,0Ks41NxSMIGc9jdSGVELba,1
0.00048035031385157634,Guy Lombardo And His Royal Canadians,15.0,0.1450193474589393,1,0,0.0,6887,0.1414409151546329,4.0,0.0,7boMgFpwLGa82CQIC6FhuE,1
0.0025264690292583,Tha Alkaholiks,13.0,0.1918400152156614,2,0,0.0,7440,0.1833367238534391,4.0,2.824781684875224e-06,2FiRV4AeJUGaW98BhDIAKI,1
0.0042697396172092,Banky W.,12.0,0.197138161294844,1,0,0.0,7440,0.1876178249655922,2.0,0.0,1c61yiH4iYE7cHtjAYSUu3,1
0.0006850199431942205,Lindelani Lee,16.0,0.12779185627246,1,0,0.0,5147,0.1253554648862512,2.0,0.0,6m111GGNce20jJ36KsFMzT,1
0.0014337838335935,Gorex,13.0,0.1794721309731687,1,0,0.0,6798,0.1725744680851063,2.0,0.0,4JrUVB60m5EJGoFLMsw5kY,1
0.0061480455003117,Seville,12.0,0.1994625193228767,1,0,0.0,6962,0.1885796656669224,4.0,0.0,2HbHQSKQ1D7a5SIT2axDrw,1
0.0,MM3,0.0,0.0,0,0,0.0,19,0.0,0.0,0.0,67U1GzZDhNMyvjZgzDdFSz,0
0.0004361000729660191,Kill Kenada,15.0,0.1313030320273502,1,0,0.0,6472,0.1287041518236129,2.0,0.0,128audxzAumduzt0MnmQv7,1
0.0037132046968967,Humberto Viana,12.0,0.2048764611256672,1,0,0.0,7505,0.1957523832508748,2.0,0.0,4LJrxujOC1R5dC0cvPzE6Y,1
0.0010464802240648,Marcellus (Marc Vada) Fernandes For Rpm Management Ltd,13.0,0.1717676378676813,1,0,0.0,6798,0.1657166206967003,2.0,0.0,5688xSRJcM2Tfeg6SOh9nD,1
0.0011882712084696,Vanessa Hudgens,13.0,0.1549485006903984,3,1,0.3333333333333333,6798,0.1501133577013834,8.0,0.00012328936012822092,6G9bygHlCyPgNGxK2l3YdE,1
0.0011307094020563,Frances,13.0,0.177463483994728,1,0,0.0,6798,0.1703776834852749,2.0,0.0,4m6VmvHDXWmVdIw6EJGQ86,1
0.0008224839178334935,Hal Mooney And His Orchestra,14.0,0.160770263894111,1,0,0.0,6887,0.1561354033321462,6.0,0.0,47ybDT1ZbixVpHfk1CWGzA,1
0.0011037255785559,John Lennon,14.0,0.1633352452147929,2,0,0.0,7145,0.1584566544566544,10.0,0.00012570634063013256,4x1nvY2FN8jxqAFA0DA02H,1
0.0003422524406336617,Stacie Orrico,1.0,1.0,1,0,0.0,5799,1.0,2.0,0.0,5QjWgYDeKNP2iPHTdTttnG,2
0.0011008691410436,Leon Else,13.0,0.1712337264442373,1,0,0.0,7145,0.1650321477984862,2.0,0.0,44cEDUhrf8SHUvGx5iE6O8,1
0.0043451908270143,Cut Snake,13.0,0.196477425299375,2,0,0.0,6472,0.1871416540728862,6.0,0.00010612052165528437,5z7jsdhxqvsOxzZxfVF236,1
0.0014009766488715,Salt City Orchestra,14.0,0.1655545893509755,1,0,0.0,7145,0.1597298122273752,2.0,0.0,6nHCRufVUGt9HmvAOZXhOi,1
0.0,Thanh Thuy,0.0,0.0,0,0,0.0,20,0.0,0.0,0.0,6oO3gusjsenDOQn8RDr5JS,0
0.0006873101436312645,Corina,1.0,1.0,2,0,0.0,3038,1.0,4.0,1.0,5IU8A4qXB5oCx6YFdIqxI8,2
0.0039209564587232,Marc Jackson Burrows,11.0,0.2058599828711176,1,0,0.0,7645,0.1969717206794808,6.0,0.0,3IoIRHbV0weqdZmN6ewOtH,1
0.0017119810670926,Cecy B,13.0,0.166708244152454,1,0,0.0,7068,0.1598525832421832,2.0,0.0,7aiYcwGKLDQass8jWIDJIs,1
0.0008310062677219157,Mothers Favorite Child,14.0,0.1494169105391558,1,0,0.0,6472,0.1451659090095572,20.0,0.0,10i2TorF3ZcaKiVi0UmcwT,1
0.0018301359488861,AV,13.0,0.1845035377367859,1,0,0.0,6798,0.1772063401898561,2.0,0.0,3OOu6rwXRD3D0MUxN1XXXt,1
0.0042994508522919,MC Eiht,12.0,0.1863764300809532,2,0,0.0,7505,0.1773768520037176,6.0,0.0001978544832482552,4XqfpACObRB5AsBcUYjL8X,1
0.0,The Fantasticks New Off-Broadway Cast,0.0,0.0,0,0,0.0,21,0.0,0.0,0.0,4gc0wrzJuCw6RB52BUFTFz,0
0.0020630573977861,Don White,13.0,0.1952226825284791,1,0,0.0,7188,0.1879721900347624,4.0,0.0,5h9KMY27sIdVWc0YcQMIlM,1
0.0072821162945376,Rich Thane,12.0,0.2063504161149132,1,0,0.0,7593,0.1954881781591188,2.0,0.0,2oSBuctBV6PQ6Kdsz9r5O4,1
0.0014067240772774,Deborah Joy Imani Winans,13.0,0.1847137589940424,1,0,0.0,7161,0.1775923979681205,2.0,0.0,6I4CB9tJEfssbZTiIVGYGk,1
0.0029496344819008,Asami,13.0,0.1926238010814344,1,0,0.0,6805,0.1837874582223984,4.0,0.0,57LGambmeU2BB95JU9lIz3,1
0.0009813194841455995,Ane Brun,13.0,0.1581873682215848,2,0,0.0,7505,0.153833023555741,6.0,0.00012328936012822095,2L3kwZFd16zjHz9a5kEPAm,1
0.0010525788475425,Tony Allen,14.0,0.1722171027851517,1,0,0.0,7416,0.166374367968165,8.0,0.0,6JpZEemWmunccsrHXFUOgi,1
0.0031378927483937,Daddigan,12.0,0.2031849506744508,1,0,0.0,7351,0.1938946261235417,2.0,0.0,3MGcsKbm8HAVD4c7IYRWSN,1
0.0,Kiely Williams,0.0,0.0,0,0,0.0,22,0.0,0.0,0.0,25oKjpu5V8sUmU4flwjJ33,0
0.0039302680243053,Kush Arora,12.0,0.1981531903212147,1,0,0.0,7593,0.188544596573607,4.0,0.0,7qKIT2ddE4G0ncxCfQWlMt,1
0.0222952024476225,Jesse McCartney,11.0,0.2232081968566191,3,1,0.3333333333333333,7440,0.2106671168655766,8.0,3.8030661521148623e-05,2Hjj68yyUPiC0HKEOigcEp,1
0.0138233176328321,Diamond,12.0,0.2090862079056953,1,0,0.0,7440,0.1959155082668083,2.0,0.0,0O6y1pr1YIKq65c6N3sI9c,1
0.0024814577419495,Duna,13.0,0.1840089903999924,1,0,0.0,6805,0.1747024931344569,4.0,0.0,1eZx75fGVjN3BvdzMT92k6,1
0.0,Brazilian Jazz,0.0,0.0,0,0,0.0,23,0.0,0.0,0.0,7pYCCfn6BMRxE6oMMU8ebR,0
0.0,Suzannah Doyle,0.0,0.0,0,0,0.0,24,0.0,0.0,0.0,51Q26bbIw1KJfkR9Psbivf,0
0.0013637440842571,Mauro Mozart,13.0,0.1845644552231115,1,0,0.0,6472,0.1782010721504525,2.0,0.0,0er1Oq60zk4lPBsXBW7IYL,1
0.0,Ben Folds & Alicia Witt,0.0,0.0,0,0,0.0,25,0.0,0.0,0.0,1VrOQZxsVbVM1PFrXaMb0t,0
0.0007534166666296743,The Persuasions,14.0,0.171162865340519,1,0,0.0,7645,0.1660066107921693,38.0,0.0,1s1K3nAfVupmteRMDCPnx5,1
0.0008110700811324841,The Wailers,14.0,0.159254683178986,2,0,0.0,7190,0.1545011238523372,8.0,5.211591021530374e-05,3w1N6MEbGEQNw1MJabSP6M,1
0.0,The Weepies,0.0,0.0,0,0,0.0,26,0.0,0.0,0.0,6pwHWKweuoCyx3OoFaD0Q5,0
0.0062197449537994,Tonya Dyson,12.0,0.2033786710830057,1,0,0.0,6805,0.1923656156245182,2.0,0.0,2gwR6naH4jG5MubXVhgVE3,1
0.0,Gold Rush Studio Orchestra,0.0,0.0,0,0,0.0,27,0.0,0.0,0.0,35ovEjDArUFMwwr0hqb7Uh,0
0.00059135527816894,Cream,2.0,0.5555555555555556,1,0,0.0,4439,0.5294117647058824,2.0,0.0,3juzOjpaVU73kK8WdtkGB4,2
0.0003422524406336617,The Afters,1.0,1.0,1,0,0.0,2380,1.0,2.0,0.0,1Q9nxD19emMUTTWtFi7jZc,2
0.0003422524406336617,Jin Key,1.0,1.0,1,0,0.0,1310,1.0,4.0,0.0,14YvmYdTCcQIQ3ndMB8Fbl,2
0.0104212885527269,SAFE,12.0,0.2088615272793971,3,0,0.0,7440,0.1972471486588361,12.0,1.286763396437668e-05,3bnpcWBcvlfq4hPFJjNPbz,1
0.0153180233294991,Ludwig Goransson,12.0,0.2256953195231269,10,0,0.0,7260,0.2138469245168604,122.0,0.0012249944452278896,24eDfi2MSYo3A87hCcgpIL,1
0.0,Party Hit Kings,0.0,0.0,0,0,0.0,28,0.0,0.0,0.0,72anORkQ1Vf7j1LedlMVHj,0
0.0004691646258798813,Ronnie Miller,16.0,0.1231679070562879,1,0,0.0,6472,0.1210443451203951,2.0,0.0,6mD9NBp46vMDBtthEBVEm3,1
0.0,Anthony Proveaux,0.0,0.0,0,0,0.0,29,0.0,0.0,0.0,1aqd2jCUq6m0gCt7Ys3TbM,0
0.0006455884545846618,Le Koma,13.0,0.1717441230463615,1,0,0.0,6798,0.1656438585563599,34.0,0.0,1jj9zC56Axrjpsadmu92G5,1
0.0046721129366581,Annie Lennox,12.0,0.2016439848935602,6,0,0.0,7505,0.1935938133995274,42.0,0.0003820296538517479,5MspMQqdVbdwP6ax3GXqum,1
0.0,Paul Rosenberg,0.0,0.0,0,0,0.0,30,0.0,0.0,0.0,6bwVWdQfr6ttzrGLboVkjg,0
0.0028113941819361,Taquane,12.0,0.1961725792187316,1,0,0.0,7440,0.1876742598655668,4.0,0.0,2YnVLyEmmKBknf5uhNj87J,1
0.006746863458967,Jenn Em,11.0,0.1973158167261693,1,0,0.0,7440,0.1865884518058431,10.0,0.0,4qNEWmIYVyRtbIjh37D79j,1
0.00043643671181409465,Charlie Babie,3.0,0.5666666666666667,1,0,0.0,1645,0.5,2.0,0.0,07bMi0IDHkukVUJY3SPTfd,2
0.000409446255943359,Alex Mills,14.0,0.155250414218178,1,0,0.0,7145,0.1507144582566847,2.0,0.0,6z9EDgWh3ZJZKIJI5Q71Cq,1
0.0,Shamanic Music Tribe,0.0,0.0,0,0,0.0,31,0.0,0.0,0.0,4pHw8XjQfaZwZzKWLvgg1D,0
0.0006540169621140254,Sonic Boom,15.0,0.1508367391180912,1,0,0.0,7145,0.1468120729444771,2.0,0.0,4lBmxg4Z1e9NTDD05a2mhI,1
0.0003422524406336617,Marc Dupuis,1.0,1.0,1,0,0.0,7229,1.0,2.0,0.0,5thJZDOdt4y32Ob5Z6WAfY,2
0.0004973064386315894,Mcdaniels,2.0,0.5833333333333334,1,0,0.0,6877,0.5454545454545454,2.0,0.0,2TI7jFmXRfeQtj1KhOa3rp,2
0.0046370640987384,Wallpaper.,12.0,0.206533786799761,1,0,0.0,6798,0.1971488642854538,2.0,0.0,6NMcnx3vKGSAeqSMbySlpw,1
0.0015791726376094,The Nashville Bluegrass Band,14.0,0.175977635085627,1,0,0.0,7188,0.1695797616558645,2.0,0.0,60PxSDzeNfdNALOPi5oe7b,1
0.0010179665395429,Zezé Di Camargo & Luciano,14.0,0.1695781656390668,1,0,0.0,6269,0.1637031505439279,4.0,0.0,4dyYjqmYDjegbB3F2mbvcT,1
0.0012046654796962,Matheus Marcolino,13.0,0.1746277219677461,1,0,0.0,6269,0.1675220736304022,2.0,0.0,2XQpug45cVZnFbLlpe58HQ,1
0.0,Brenda And The Tabulations,0.0,0.0,0,0,0.0,32,0.0,0.0,0.0,7knQlwjtPZ9VP98f5XXhhn,0
0.0006587218350966018,Cornbread Red,3.0,0.5,1,0,0.0,6971,0.4666666666666667,350.0,0.0,6WGUADHV7LnpbmNi5PhfYO,2
0.0009274077257681452,John Staunton,15.0,0.1496128865996992,1,0,0.0,7607,0.1455135852746208,2.0,0.0,0J0AO1nShdDhwKq6yDER8B,1
0.0003422524406336617,Flies on the Square Egg,1.0,1.0,1,0,0.0,4537,1.0,32.0,0.0,3nJgNmwjVTHDH4HcrTQm80,2
0.000404020520085208,226 Kids,2.0,0.6666666666666666,1,0,0.0,5055,0.6,4.0,0.0,2yfLuR3ZIEiBp2PwyVNdz0,2
0.0029920946671521,Rodion Gran Manigheo,13.0,0.1903614680090881,1,0,0.0,7416,0.1827233917931042,2.0,0.0,6ZNcqN8bziEAoo9LmYGDYx,1
0.000404020520085208,Olivia Gray,2.0,0.6666666666666666,1,0,0.0,4135,0.6,32.0,0.0,1qwSVZzjyeWtOsyki44J5x,2
0.000511407999664332,Matthew Roberts,13.0,0.1626418612825962,1,0,0.0,7188,0.1582340834381919,2.0,0.0,19JkqyBbrl5Dma5jbWXrTb,1
0.015642251229334,Good Times Ahead,11.0,0.2195706470271696,3,0,0.0,7440,0.2066681105321493,8.0,0.0001244886865158173,6M7RdR9ZP52h2mfNLmiHtU,1
0.0,Alabama Shakes,0.0,0.0,0,0,0.0,33,0.0,0.0,0.0,16GcWuvvybAoaHr0NqT8Eh,0
0.0030474755236079,Tasha Fuller,13.0,0.1901942223449888,1,0,0.0,7593,0.181399353662764,2.0,0.0,2ImAC2qZfVNeN8RTKKHamE,1
0.0035739726021471,BEAM,12.0,0.1997624278076565,1,0,0.0,7145,0.1898842340602357,2.0,0.0,46MWeeHNVMYRIIofQBEX98,1
0.00103517872787,Redbone,1.0,1.0,3,0,0.0,274,1.0,6.0,1.0,0w7HLMvZOHatWVbAKee1zF,2
0.0071681679183642,Mitchell Tenpenny,12.0,0.2093369274049629,2,0,0.0,6798,0.1985168143325664,4.0,0.00012328936012822098,1p6CdzJRoicjRcSdWoB9Qc,1
0.0013103139378114,Funky Aztecs,14.0,0.1511317445619677,1,0,0.0,7068,0.1457109494296236,2.0,0.0,0JmZYRHFWReLCxi0iMSZGk,1
0.0027285479898455,Jim Brickman Featuring Michelle Wright,14.0,0.1777005816550768,1,0,0.0,6425,0.170932425739966,2.0,0.0,5aSzkrsf60ESH4N5COP40N,1
0.0,Attitudes,0.0,0.0,0,0,0.0,34,0.0,0.0,0.0,2CcCjcUlXVAy50DPkGND1X,0
0.0019409098899469,Zomboy,13.0,0.1871678354864624,1,0,0.0,7145,0.1787508815232722,2.0,0.0,0ycHhPwPvoaO4VGzmMnXGq,1
0.0023446628943208,Dirt,12.0,0.1849748675617732,1,0,0.0,6962,0.1770149058292049,2.0,0.0,6ibE1HXww9l9NLa8XWLnC2,1
0.0003422524406336617,The Charmaines,1.0,1.0,1,0,0.0,236,1.0,12.0,0.0,29RsTM2aMoOsjq3cbAL0q9,2
0.0,M.B.T.,0.0,0.0,0,0,0.0,35,0.0,0.0,0.0,2bBGju9l1cwg7h2tyrwIRj,0
0.0003422524406336617,Aaliyah Brown,1.0,1.0,1,0,0.0,5700,1.0,2.0,0.0,0qxF0u4m6DKhAPNheUYTsG,2
0.0608983924399501,AZ,11.0,0.2377734159496425,44,6,0.0063424947145877,7505,0.220863740333297,128.0,0.003691718807975547,7HqrSDuI9lHuH1CDismTFg,1
0.0006019383378291335,Ben Laver,15.0,0.1532731684608813,1,0,0.0,7188,0.1494812111829859,2.0,0.0,3lTGvG2QAIoGMp7BKeH4C0,1
0.0003422524406336617,Nita Strauss,1.0,1.0,1,0,0.0,5197,1.0,4.0,0.0,73GhYkwfPQzmfJb1cdPqPf,2
0.006677520039841,JuJu,12.0,0.205367541505176,1,0,0.0,7351,0.1943988399822642,4.0,0.0,0IburNyuRUkdoNG7ebGWPB,1
0.0017609041077532,Loko,13.0,0.1803103474013268,2,0,0.0,6962,0.172208067940552,4.0,0.0002465179154428653,5J7giCvV9NJ1rFaDsTjonG,1
0.0018811518573835,Miss Congeniality,12.0,0.1917711290476491,1,0,0.0,6865,0.1832124867294617,2.0,0.0,2iihIjipKKOFSJfxrn3gcE,1
0.0034122544622837,Made In June,13.0,0.1877959018200511,1,0,0.0,6798,0.179506473387186,2.0,0.0,0EJYJn2XaMcUMJHtduNwM2,1
0.0042605688795773,Romeo,12.0,0.1990898358685732,1,0,0.0,6269,0.189815356532728,4.0,0.0,70ZgiWgZsBplNZbV6ONYfX,1
0.0,The Classics,0.0,0.0,0,0,0.0,36,0.0,0.0,0.0,41GjsROze7dDh3Se1pfxBS,0
0.0,Cannibal & The Headhunters,0.0,0.0,0,0,0.0,37,0.0,0.0,0.0,7whVcGHRXxF2uUCZhJb4mA,0
0.0006965088420519002,Lookback,15.0,0.1341530892017843,1,0,0.0,5846,0.1308816885044859,2.0,0.0,2KubG3fTyZCYE7U7edlxXN,1
0.0221699714317898,Jess Glynne,12.0,0.2210526923247094,21,0,0.0,6798,0.2072807656431683,70.0,0.0008859438024814879,4ScCswdRlyA23odg9thgIO,1
0.0050970226469896,FORD MISKIN,12.0,0.201244324108318,1,0,0.0,7440,0.1909256752780556,2.0,0.0,5dOZFFJCcizveqzfpHVph6,1
0.0018691491281653,Craig Wayne Boyd,13.0,0.1897447254385157,2,0,0.0,7505,0.1829913479001455,4.0,0.00012328936012822095,4zt5aHAmGXYBO8FaWAbDGt,1
0.0,101 Strings Orchestra & Bebe Bardon,0.0,0.0,0,0,0.0,38,0.0,0.0,0.0,4vvj8YmZe8etBMp1ZmWGWu,0
0.0,Little Jimmy Dempsey,0.0,0.0,0,0,0.0,39,0.0,0.0,0.0,1gMKrKAbvJFsrjJAHkjyz8,0
0.0082102321273067,RITUAL,12.0,0.2103229242777187,3,0,0.0,6798,0.1990918016691212,10.0,0.00029459150477450765,3RP50pmG8Wz1mhNCidQj68,1
0.0,Gabe Pierce,0.0,0.0,0,0,0.0,40,0.0,0.0,0.0,1jCQ22LLiddnI1UKjZfJau,0
0.0012245582976028,Brennen Leigh,14.0,0.1633339731817121,2,0,0.0,7188,0.1583066593801233,4.0,2.148180063910838e-05,5hoqqYuJtD3clexwJn5wWW,1
0.0,King Pleasure & The Biscuit Boys,0.0,0.0,0,0,0.0,41,0.0,0.0,0.0,3Q8kn9NHhSYeyParSXCmtJ,0
0.0020241232097766,Pr1me,12.0,0.1923462792498509,1,0,0.0,6805,0.1837250127413783,2.0,0.0,4gD22ngXgqbDh7ylSkcM7L,1
0.0004661264947492564,Peter O'Toole,2.0,0.6,1,0,0.0,4953,0.5555555555555556,4.0,0.0,4RFfEvG6mwlALrbzVuor46,2
