Id,name,popularity,followers,genres,image,Spotify ID
1191,DJ Maphorisa,54,31910,"afro house, afropop, gqom, kwaito house",0mMqD2uqwvCjFvlzo6ayGi.jpg,0mMqD2uqwvCjFvlzo6ayGi
1192,Nasty C,55,41176,"afro house, south african hip hop",2gzWmhOZhDN6gXL49JW9qj.jpg,2gzWmhOZhDN6gXL49JW9qj
1193,Ice Prince,53,19466,"afrobeats, afropop, azontobeats",1sSt1DqqqFLkPwfrqafVyn.jpg,1sSt1DqqqFLkPwfrqafVyn
1194,Patoranking,57,29122,"afrobeats, afropop, azontobeats, gqom",2hKQc001G7ggs3ZyxMdkGq.jpg,2hKQc001G7ggs3ZyxMdkGq
1195,Jill Scott,57,717682,"funk, hip hop, hip pop, indie r&b, neo soul, quiet storm, r&b, soul, urban contemporary",6AVLthptCPhfrxlHadOBJD.jpg,6AVLthptCPhfrxlHadOBJD
1196,Jimi Hendrix,70,2388093,"album rock, blues-rock, classic rock, hard rock, psychedelic rock, rock",776Uo845nYHJpNaStv1Ds4.jpg,776Uo845nYHJpNaStv1Ds4
1197,Jimmy Eat World,64,652000,"emo, modern rock, pop punk, pop rock, post-grunge",3Ayl7mCk0nScecqOzvNp6s.jpg,3Ayl7mCk0nScecqOzvNp6s
1198,Davey Vonbohlen,35,52,,2EYidR98SsS1xtRwavAmW1.jpg,2EYidR98SsS1xtRwavAmW1
1199,Joan Sebastian,69,1458520,"banda, grupera, norteno, regional mexican",7FsRH5bw8iWpSbMX1G7xf1.jpg,7FsRH5bw8iWpSbMX1G7xf1
1200,Joanna Newsom,32,64189,"chamber pop, freak folk, harp, new weird america",4gn6f5jaOO75s0oF7ozqGG.jpg,4gn6f5jaOO75s0oF7ozqGG
1201,Jodeci,53,660601,"dance pop, funk, hip hop, hip pop, neo soul, new jack swing, quiet storm, r&b, rap, urban contemporary",1eNkUXHPaXyuyC8NAgzykK.jpg,1eNkUXHPaXyuyC8NAgzykK
1202,Mystikal,55,252828,"crunk, dirty south rap, gangster rap",3LIJJJkO7R5RasRwt7xIn5.jpg,3LIJJJkO7R5RasRwt7xIn5
1203,Allen Gordon,35,14,,1f7DyDtA0IwtD0f9NLf4P6.jpg,1f7DyDtA0IwtD0f9NLf4P6
1204,Joe Bonamassa,57,373812,"blues-rock, classic rock, electric blues, modern blues",2SNzxY1OsSCHBLVi77mpPQ.jpg,2SNzxY1OsSCHBLVi77mpPQ
1205,Beth Hart,52,128480,"blues-rock, electric blues, modern blues",30TrHDLNCKQVTYWOn9QqOC.jpg,30TrHDLNCKQVTYWOn9QqOC
1206,Joe Budden,49,177743,"dirty south rap, hardcore hip hop, hip hop, pop rap, rap, trap music",1SAugjIcuwNPKS4urSB7A6.jpg,1SAugjIcuwNPKS4urSB7A6
1207,Tank,30,356,,3T3McKIMvtAX5KdEAHl9a0.jpg,3T3McKIMvtAX5KdEAHl9a0
1208,Jennifer Warnes,58,19871,"folk, lilith, traditional folk",1BwHztAQKypBuy5WBEdJnG.jpg,1BwHztAQKypBuy5WBEdJnG
1209,Joe Nichols,59,312004,"contemporary country, country, country road, modern country rock",4aJTB79uwT4sP0Nb8QGWHc.jpg,4aJTB79uwT4sP0Nb8QGWHc
1210,Joe Satriani,53,262789,"album rock, blues-rock, hard rock, instrumental rock, metal guitar, neo classical metal, progressive metal, rock",2yzxX2DI9LFK8VFTyW2zZ8.jpg,2yzxX2DI9LFK8VFTyW2zZ8
1211,Joey + Rory,40,34970,"contemporary country, country, country dawn",31Esw1yHgJZBPcRa4nUyTP.jpg,31Esw1yHgJZBPcRa4nUyTP
1212,Russ,78,1492234,"hip hop, pop, rap",1z7b1Pr1rSlvWRzsW3HOrS.jpg,1z7b1Pr1rSlvWRzsW3HOrS
1213,Capital Steez,47,15874,,0oQuXVLDJB7J4wNff4F99l.jpg,0oQuXVLDJB7J4wNff4F99l
1214,John Coltrane,63,763166,"bebop, contemporary post-bop, cool jazz, free jazz, jazz, jazz saxophone, vocal jazz",2hGh5VOeeqimQFxqXvfCUf.jpg,2hGh5VOeeqimQFxqXvfCUf
1215,Jason Agel,46,70,,1fiatwjGipTH7cFxTeyKOP.jpg,1fiatwjGipTH7cFxTeyKOP
1216,Tiësto,82,3382710,"big room, brostep, edm, house, pop, trance, tropical house",2o5jDhtHVPhrJdv3cEQ99Z.jpg,2o5jDhtHVPhrJdv3cEQ99Z
1217,John Mellencamp,63,359922,"album rock, classic rock, folk rock, heartland rock, mellow gold, pop rock, rock, singer-songwriter, soft rock, southern rock",3lPQ2Fk5JOwGWAF3ORFCqH.jpg,3lPQ2Fk5JOwGWAF3ORFCqH
1218,Joel Rafael,33,430,,5IrGlonoT4oaG6fuL9rytI.jpg,5IrGlonoT4oaG6fuL9rytI
1219,Jimmy LaFave,40,7312,"alternative country, country rock, folk, lilith, outlaw country, roots rock, texas country, traditional folk",3PCC1w6AJvKLFpZbDJrsGe.jpg,3PCC1w6AJvKLFpZbDJrsGe
1220,Donovan,55,197651,"art rock, brill building pop, british folk, british invasion, bubblegum pop, classic rock, folk, folk rock, glam rock, mellow gold, protopunk, psychedelic rock, rock, roots rock, singer-songwriter, traditional folk",6vLlQYujOujIrm7zAKzEdG.jpg,6vLlQYujOujIrm7zAKzEdG
1221,Rosanne Cash,44,50625,"alternative country, country rock, folk, folk rock, lilith, mellow gold, nashville sound, outlaw country, roots rock, singer-songwriter, traditional country, traditional folk",6lx6XS8umFqYRVbBErx9fE.jpg,6lx6XS8umFqYRVbBErx9fE
1222,John Leventhal,33,143,,04OYvH5KuCKUJqhw8LKGsH.jpg,04OYvH5KuCKUJqhw8LKGsH
1223,Sweet Honey In The Rock,35,6211,,3d4KAl1xvEw3akBK6CVCCA.jpg,3d4KAl1xvEw3akBK6CVCCA
1224,Lucinda Williams,50,89196,"alternative country, country rock, folk, folk rock, folk-pop, heartland rock, lilith, mellow gold, new americana, outlaw country, rock, roots rock, singer-songwriter, traditional folk",60ht0hWRy1yjUDfNsLuHuP.jpg,60ht0hWRy1yjUDfNsLuHuP
1225,Judy Collins,46,57286,"folk, folk rock, lilith, mellow gold, singer-songwriter, traditional folk",5yzE49FicYiSxN61oaxkNn.jpg,5yzE49FicYiSxN61oaxkNn
1226,Tom Morello,49,22356,,74NBPbyyftqJ4SpDZ4c1Ed.jpg,74NBPbyyftqJ4SpDZ4c1Ed
1227,Ani DiFranco,47,107286,"anti-folk, ectofolk, folk, folk-pop, lilith, new wave pop, pop rock, singer-songwriter",0AiTwNtYX8m4uhfU7rJ8RD.jpg,0AiTwNtYX8m4uhfU7rJ8RD
1228,Ry Cooder,52,102566,"blues, blues-rock, country blues, country rock, folk, folk rock, mellow gold, modern blues, piedmont blues, roots rock, singer-songwriter, traditional blues, traditional folk",1CPwHx5lgVxv0rfcp7UXLx.jpg,1CPwHx5lgVxv0rfcp7UXLx
1229,Dan Gellert,34,206,"appalachian folk, old-time, string band",3KSMfm1OQ5eQXmcLKGtYvh.jpg,3KSMfm1OQ5eQXmcLKGtYvh
1230,The Del McCoury Band,41,15229,"appalachian folk, bluegrass, jam band, old-time, progressive bluegrass, traditional folk",2fj5pzLyOKDpUOPZs9q3wt.jpg,2fj5pzLyOKDpUOPZs9q3wt
1231,Tony Trischka,34,2074,"banjo, bluegrass, progressive bluegrass",1NjpWti9GnUtjjC2XV7UJK.jpg,1NjpWti9GnUtjjC2XV7UJK
1232,Tim O'Brien,41,11628,"appalachian folk, bluegrass, folk, old-time, progressive bluegrass, traditional folk",2nJQCVut36kUzDfy3eUZCM.jpg,2nJQCVut36kUzDfy3eUZCM
1233,Ramblin' Jack Elliott,36,9219,"appalachian folk, folk, outlaw country, traditional blues, traditional folk",6iuM8yp1x2N0l6SONhyq4b.jpg,6iuM8yp1x2N0l6SONhyq4b
1234,Kris Kristofferson,52,166765,"country rock, cowboy western, folk, folk rock, nashville sound, outlaw country, roots rock, singer-songwriter, texas country, traditional country, traditional folk",0vYQRW5LIDeYQOccTviQNX.jpg,0vYQRW5LIDeYQOccTviQNX
1235,Johnny Mathis,50,101653,"adult standards, brill building pop, christmas, easy listening, lounge, mellow gold, operatic pop, vocal jazz",21LGsW7bziR4Ledx7WZ1Wf.jpg,21LGsW7bziR4Ledx7WZ1Wf
1236,Jane Olivor,31,1588,cabaret,2WqdbY7r624W8KadOMlzno.jpg,2WqdbY7r624W8KadOMlzno
1237,Kenny G,59,357954,smooth jazz,6I3M904Y9IwgDjrQ9pANiB.jpg,6I3M904Y9IwgDjrQ9pANiB
1238,Ray Conniff,50,79248,"adult standards, christmas, easy listening, lounge",7LfRnzGM0wRSyS5mmAwJbv.jpg,7LfRnzGM0wRSyS5mmAwJbv
1239,Johnnyswim,57,119970,"acoustic pop, folk-pop, indie folk, indiecoustica, neo mellow, stomp and holler",4igDSX1kgfWbVTDCywcBGm.jpg,4igDSX1kgfWbVTDCywcBGm
1240,Drew Holcomb & The Neighbors,52,58645,"acoustic pop, folk-pop, indie folk, indiecoustica, neo mellow, new americana, stomp and holler",4RwbDag6jWIYJnEGH6Wte9.jpg,4RwbDag6jWIYJnEGH6Wte9
1241,Penny and Sparrow,52,36561,"acoustic pop, chamber pop, indie anthem-folk, indie folk, indiecoustica, stomp and holler",65o6y7GtoXzchyiJB3r9Ur.jpg,65o6y7GtoXzchyiJB3r9Ur
1242,JoJo,63,988041,"dance pop, electropop, hip pop, pop, post-teen pop, r&b, urban contemporary, viral pop",5xuNBZoM7z1Vv8IQ6uM0p6.jpg,5xuNBZoM7z1Vv8IQ6uM0p6
1243,Jon Bellion,70,674172,"pop, pop rap",50JJSqHUf2RQ9xsHs0KMHg.jpg,50JJSqHUf2RQ9xsHs0KMHg
1244,Travis Mendes,50,5204,,3PXLYt1l21hYC4eLDGVgT1.jpg,3PXLYt1l21hYC4eLDGVgT1
1245,Jon Pardi,68,501022,"contemporary country, country, country road, modern country rock",4MoAOfV4ROWofLG3a3hhBN.jpg,4MoAOfV4ROWofLG3a3hhBN
1246,Jonathan Davis,51,42035,"alternative metal, groove metal, industrial metal, industrial rock, nu metal, rap metal, rap rock",1VW5tZ9pmSb2rG0GmSELwW.jpg,1VW5tZ9pmSb2rG0GmSELwW
1247,White Zombie,53,337709,"alternative metal, alternative rock, comic, funk rock, groove metal, grunge, hard rock, industrial metal, industrial rock, metal, nu metal, post-grunge, rap metal, rap rock, rock",0CF71zaDOJWCynIkW9bSK8.jpg,0CF71zaDOJWCynIkW9bSK8
1248,Jordan Davis,64,38059,contemporary country,77kULmXAQ6vWer7IIHdGzI.jpg,77kULmXAQ6vWer7IIHdGzI
1249,Jordan Feliz,54,103045,"anthem worship, ccm, christian alternative rock, christian music",0TgNiaeQaWssaH9aWjbqnA.jpg,0TgNiaeQaWssaH9aWjbqnA
1250,Jordan Smith,44,46180,,6TV0LZ3BaEun0OQEh96elP.jpg,6TV0LZ3BaEun0OQEh96elP
1251,Regina Love,19,185,,54uAGTnDeohK9jSr7qRL07.jpg,54uAGTnDeohK9jSr7qRL07
1252,Ewan McGregor,56,16539,hollywood,105Paee9vmV5rfLSG652e1.jpg,105Paee9vmV5rfLSG652e1
1253,Jacek Koman,40,393,,1ovhUSI1EXp1WnBP9NHw35.jpg,1ovhUSI1EXp1WnBP9NHw35
1254,Josh Abbott Band,54,116897,"contemporary country, country road, deep texas country, modern country rock, outlaw country, texas country",2EJ5MRZCzpHSSNNEpTx9Kb.jpg,2EJ5MRZCzpHSSNNEpTx9Kb
1255,Kacey Musgraves,67,315538,"contemporary country, country dawn",70kkdajctXSbqSMJbQO424.jpg,70kkdajctXSbqSMJbQO424
1256,Pat Green,48,53968,"deep texas country, outlaw country, texas country",0EhgpjUqiIIQhM6ZRF4kXX.jpg,0EhgpjUqiIIQhM6ZRF4kXX
1257,Josh Groban,59,314456,operatic pop,6cXMpsP9x0SH4kFfMyVezF.jpg,6cXMpsP9x0SH4kFfMyVezF
1258,Josh Turner,64,932138,"contemporary country, country, country road, modern country rock",7vCtweS8UVAXTyau2j0rDT.jpg,7vCtweS8UVAXTyau2j0rDT
1259,Joss Stone,57,598771,neo soul,7bvcQXJHkFiN1ppIN3q4fi.jpg,7bvcQXJHkFiN1ppIN3q4fi
1260,Journey,71,1471247,"album rock, hard rock, mellow gold, rock, soft rock",0rvjqX7ttXeg3mTy8Xscbt.jpg,0rvjqX7ttXeg3mTy8Xscbt
1261,Joy Villa,7,5180,,2Kl8ock2xagcxHBsAqWgkc.jpg,2Kl8ock2xagcxHBsAqWgkc
1262,Zach Banks,0,0,,1ScRjdiVZHzUR9oSqixDd9.jpg,1ScRjdiVZHzUR9oSqixDd9
1263,Juan Gabriel,69,2197375,"latin, latin pop, mariachi",2MRBDr0crHWE5JwPceFncq.jpg,2MRBDr0crHWE5JwPceFncq
1264,Juanes,74,1661470,"colombian pop, cumbia, latin, latin pop, mexican pop, rock en espanol, tropical",0UWZUmn7sybxMCqrw9tGa7.jpg,0UWZUmn7sybxMCqrw9tGa7
1265,Natalia Lafourcade,71,1550795,"latin, latin alternative, latin pop, latin rock, mexican pop, rock en espanol",1hcdI2N1023RvSwLzTtdsp.jpg,1hcdI2N1023RvSwLzTtdsp
1266,Marc Anthony,74,2320206,"latin, latin pop, salsa, tropical",4wLXwxDeWQ8mtUIRPxGiD6.jpg,4wLXwxDeWQ8mtUIRPxGiD6
1267,Judas Priest,64,1077682,"album rock, glam metal, groove metal, hard rock, metal, power metal, rock",2tRsMl4eGxwoNabM08Dm4I.jpg,2tRsMl4eGxwoNabM08Dm4I
1268,Juice WRLD,86,635692,rap,4MCBfE4596Uoi2O4DtmEMz.jpg,4MCBfE4596Uoi2O4DtmEMz
1269,Madsonik,49,1812,,23rBupd4zSysh9lAzsSFb0.jpg,23rBupd4zSysh9lAzsSFb0
1270,Kill The Noise,58,261330,"brostep, catstep, complextro, edm, electro house, electronic trap, fidget house, moombahton, zapstep",3qnMl4DHT4gndzFAcG4FlM.jpg,3qnMl4DHT4gndzFAcG4FlM
1271,THRDL!FE,57,993,,04O00MEN0lHEKWTwRjb1nS.jpg,04O00MEN0lHEKWTwRjb1nS
1272,Tm88,50,21430,,5RMUeKq0dZxg9RHE1f0B9P.jpg,5RMUeKq0dZxg9RHE1f0B9P
1273,SUMR CAMP,45,1893,,5t8tQRTRMQFxAPCiYMR694.jpg,5t8tQRTRMQFxAPCiYMR694
1274,Kevin Gates,73,1739234,"hip hop, pop rap, rap, southern hip hop, trap music",1gPhS1zisyXr5dHTYZyiMe.jpg,1gPhS1zisyXr5dHTYZyiMe
1275,Alan Walker,79,3564700,tropical house,7vk5e3vY1uw9plTHJAMwjN.jpg,7vk5e3vY1uw9plTHJAMwjN
1276,Jussie Smollett,52,26680,,120Hnh6hOWiIpfL4WDo7nm.jpg,120Hnh6hOWiIpfL4WDo7nm
1277,June's Diary,31,15839,deep pop r&b,2UaqJiPQBmnGd554BsTgVa.jpg,2UaqJiPQBmnGd554BsTgVa
1278,Sean Kingston,71,985648,"dance pop, pop, pop rap, post-teen pop, r&b, urban contemporary",6S0dmVVn4udvppDhZIWxCr.jpg,6S0dmVVn4udvppDhZIWxCr
1279,Timbaland,72,1087258,"dance pop, hip hop, hip pop, pop, pop rap, r&b, rap, urban contemporary",5Y5TRrQiqgUO4S36tzjIRZ.jpg,5Y5TRrQiqgUO4S36tzjIRZ
1280,K CAMP,62,780846,"dance pop, deep pop r&b, deep trap, dwn trap, hip hop, pop, pop rap, r&b, rap, southern hip hop, trap music",5bgfj5zUoWpyeVatGDjn6H.jpg,5bgfj5zUoWpyeVatGDjn6H
1281,Moneybagg Yo,69,480780,"rap, southern hip hop, trap music",3tJoFztHeIJkJWMrx0td2f.jpg,3tJoFztHeIJkJWMrx0td2f
1282,Kwony Ca$h,39,3370,deep trap,3NXsghFaJm9Z6UnLkGVdCB.jpg,3NXsghFaJm9Z6UnLkGVdCB
1283,K. Michelle,56,691252,"dance pop, deep pop r&b, hip pop, neo soul, pop, r&b, urban contemporary",2retT7MFwHDVTeGKDdybEx.jpg,2retT7MFwHDVTeGKDdybEx
1284,O.T. Genasis,62,500869,"dwn trap, pop rap, rap, southern hip hop, trap music",1Zatb2YN4erBOoSivOXc0o.jpg,1Zatb2YN4erBOoSivOXc0o
1285,Kaleo,66,566766,"icelandic indie, modern alternative rock",7jdFEYD2LTYjfwxOdlVjmc.jpg,7jdFEYD2LTYjfwxOdlVjmc
1286,Kane Brown,73,765197,"contemporary country, country road",3oSJ7TBVCWMDMiYjXNiCKE.jpg,3oSJ7TBVCWMDMiYjXNiCKE
1287,Lauren Alaina,64,202241,"contemporary country, country, country dawn, country road, modern country rock",1v3tdpIdBSW14rHUfiEVOv.jpg,1v3tdpIdBSW14rHUfiEVOv
1288,Kansas,65,515855,"album rock, art rock, bow pop, classic rock, hard rock, heartland rock, mellow gold, progressive rock, rock, soft rock",2hl0xAkS2AIRAu23TVMBG1.jpg,2hl0xAkS2AIRAu23TVMBG1
1289,Will Ferrell,32,3014,,7xF6Psrf6yNOBkB9jpMRa0.jpg,7xF6Psrf6yNOBkB9jpMRa0
1290,PARTYNEXTDOOR,77,1439489,"dance pop, indie r&b, pop, pop rap, r&b, rap, trap music, urban contemporary",2HPaUgqeutzr3jx5a9WyDV.jpg,2HPaUgqeutzr3jx5a9WyDV
1291,Paul McCartney,70,1629111,"album rock, art rock, classic rock, folk rock, mellow gold, rock, soft rock",4STHEaNw4mPZ2tzheohgXB.jpg,4STHEaNw4mPZ2tzheohgXB
1292,Karen Clark Sheard,34,57214,gospel,76dDIM8amCY58U3uvr1Rw1.jpg,76dDIM8amCY58U3uvr1Rw1
1293,Kierra Sheard,48,99772,gospel,4x3CdMQ3YjnPn4Evhyni5y.jpg,4x3CdMQ3YjnPn4Evhyni5y
1294,The Clark Sisters,36,45610,gospel,6VUdDU44uo3KwSHc9lAEFE.jpg,6VUdDU44uo3KwSHc9lAEFE
1295,Dorinda Clark,14,919,gospel,1XA0X6ZjU0rJJNDJdtqlps.jpg,1XA0X6ZjU0rJJNDJdtqlps
1296,Kari Jobe,59,477429,"anthem worship, ccm, christian alternative rock, christian music, christian rock, worship",5XlSS9O4eHRiJ0hKzbaFQ2.jpg,5XlSS9O4eHRiJ0hKzbaFQ2
1297,Cody Carnes,47,10676,"anthem worship, deep ccm",7apN8bBgl19E0Ona9pvPq0.jpg,7apN8bBgl19E0Ona9pvPq0
1298,Kaskade,68,601592,"big room, chicago house, edm, electro house, pop, progressive electro house, progressive house, tropical house, vocal house",6TQj5BFPooTa08A7pk8AQ1.jpg,6TQj5BFPooTa08A7pk8AQ1
1299,BROHUG,53,21322,"deep big room, edm, electro house, house",3IHsD0sttucHrX8b32Vcab.jpg,3IHsD0sttucHrX8b32Vcab
1300,Mr. Tape,49,279,,7ladzyDVpwhv848vat5v9P.jpg,7ladzyDVpwhv848vat5v9P
1301,Madge,47,643,,2StukZYqvy5IZmVestMrWo.jpg,2StukZYqvy5IZmVestMrWo
1302,Tess Comrie,47,259,,43WrxZAJZj24jczyZvk2NL.jpg,43WrxZAJZj24jczyZvk2NL
1303,Phoebe Ryan,64,144041,"dance pop, electropop, indie poptimism, pop, post-teen pop",4N874uPqBka1QiCvnCVOtr.jpg,4N874uPqBka1QiCvnCVOtr
1304,LöKii,52,945,tropical pop edm,2RDXcxQgmEyomb2g9SERuf.jpg,2RDXcxQgmEyomb2g9SERuf
1305,Justin Jesso,64,4334,,1QDrz3DMMaz3TB1cm0PGDu.jpg,1QDrz3DMMaz3TB1cm0PGDu
1306,Charlotte Lawrence,64,62894,"electropop, indie poptimism, pop, post-teen pop",7LImGq5KnzQobZciDJpeJb.jpg,7LImGq5KnzQobZciDJpeJb
1307,Skip Marley,60,40913,,4ryoUS0W8qXokfMxrlJt6O.jpg,4ryoUS0W8qXokfMxrlJt6O
1308,Yariel,41,256,,2eu1Av4h29jABu0xlHSt2T.jpg,2eu1Av4h29jABu0xlHSt2T
1309,GabrielRodriguezEMC,42,1665,rap cristiano,0rOLLmeuTbBAx7YKcVEECH.jpg,0rOLLmeuTbBAx7YKcVEECH
1310,Derek Minor,51,67462,"christian hip hop, christian trap",3fn8lZLy7Q61AXCWWPYC4B.jpg,3fn8lZLy7Q61AXCWWPYC4B
1311,Aha Gazelle,48,26183,"christian hip hop, christian trap",7suLW93RkuQKWb4WTI5F14.jpg,7suLW93RkuQKWb4WTI5F14
1312,John Lennon,64,1808077,"album rock, art rock, classic rock, folk rock, mellow gold, psychedelic rock, rock",4x1nvY2FN8jxqAFA0DA02H.jpg,4x1nvY2FN8jxqAFA0DA02H
1313,Mitch Mitchell,31,406,traditional soul,5oDKuJduSZVqcOszqPs26t.jpg,5oDKuJduSZVqcOszqPs26t
1314,Keith Sweat,56,601251,"dance pop, funk, hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary",2r09Inibex3C4ZNTUVSG3m.jpg,2r09Inibex3C4ZNTUVSG3m
1315,Athena Cage,46,854,,2kqVmaPdvLEcfaT9oibK27.jpg,2kqVmaPdvLEcfaT9oibK27
1316,Jacci McGhee,37,132,,2iAAXHZCgL2E1zqj204GEh.jpg,2iAAXHZCgL2E1zqj204GEh
1317,K-Ci,31,23,,2WwLz4U5BtpzM3aU2Z6y7P.jpg,2WwLz4U5BtpzM3aU2Z6y7P
1318,Keith Urban,72,2497711,"australian country, contemporary country, country, country road",0u2FHSq3ln94y5Q57xazwf.jpg,0u2FHSq3ln94y5Q57xazwf
1319,Kem,48,286114,"funk, neo soul, new jack swing, quiet storm, r&b, soul, urban contemporary",1f2e3RQf7LHOum8NU61q0R.jpg,1f2e3RQf7LHOum8NU61q0R
1320,Ronald Isley,48,27737,"quiet storm, urban contemporary",6W9RUw7xnNRYtgh8dimg7L.jpg,6W9RUw7xnNRYtgh8dimg7L
1321,Chrisette Michele,53,250872,"deep pop r&b, hip pop, indie r&b, neo soul, quiet storm, r&b, urban contemporary",3YJMzGjAm245zwJooY7PEj.jpg,3YJMzGjAm245zwJooY7PEj
1322,P!nk,78,4480647,"dance pop, pop, post-teen pop, r&b",1KCSPY1glIKqW2TotWuXOR.jpg,1KCSPY1glIKqW2TotWuXOR
1323,Kent Jones,63,94261,dwn trap,3jHBxvZ9gbBkZ17wKUqVsO.jpg,3jHBxvZ9gbBkZ17wKUqVsO
1324,Lil Dicky,74,898299,"hip hop, pop, pop rap, rap",1tqhsYv8yBBdwANFNzHtcr.jpg,1tqhsYv8yBBdwANFNzHtcr
1325,Beenie Man,59,189877,"dancehall, soca",4L3GTE04bW5N7azA9QPhjA.jpg,4L3GTE04bW5N7azA9QPhjA
1326,Kesha,75,3612644,"dance pop, electropop, pop, pop rap, post-teen pop",6LqNN22kT3074XbTVUrhzX.jpg,6LqNN22kT3074XbTVUrhzX
1327,The Dap-Kings Horns,52,885,,4LFgxG38Y0l4Fo1gdQelay.jpg,4LFgxG38Y0l4Fo1gdQelay
1328,Lil' Kim,64,424827,"dance pop, east coast hip hop, escape room, hip hop, hip pop, pop, pop rap, r&b, rap, southern hip hop, trap queen, urban contemporary",5tth2a3v0sWwV1C7bApBdX.jpg,5tth2a3v0sWwV1C7bApBdX
1329,Diddy,71,570389,"dance pop, dirty south rap, east coast hip hop, hip hop, hip pop, pop rap, r&b, rap",59wfkuBoNyhDMQGCljbUbA.jpg,59wfkuBoNyhDMQGCljbUbA
1330,Normani,73,48208,r&b,2cWZOOzeOm4WmBJRnD5R7I.jpg,2cWZOOzeOm4WmBJRnD5R7I
1331,MGMT,71,1217920,"brooklyn indie, garage rock, indie pop, indie rock, indietronica, modern rock, neo-psychedelic",0SwO7SWeDHJijQ3XNS7xEE.jpg,0SwO7SWeDHJijQ3XNS7xEE
1332,Ratatat,64,411006,"alternative dance, brooklyn indie, indietronica, new rave",57dN52uHvrHOxijzpIgu3E.jpg,57dN52uHvrHOxijzpIgu3E
1333,King Chip,52,11888,,5NjUjtjtkzZqRuWFdspT1K.jpg,5NjUjtjtkzZqRuWFdspT1K
1334,Andre Benjamin,45,1223,,5lTANVMk0mGnsErXBAutfM.jpg,5lTANVMk0mGnsErXBAutfM
1335,Usher,77,6274587,"dance pop, pop, pop rap, r&b, urban contemporary",23zg3TcAtWQy7J6upgbUnj.jpg,23zg3TcAtWQy7J6upgbUnj
1336,Tinashe,71,1038419,"dance pop, indie r&b, metropopolis, pop, pop rap, post-teen pop, r&b, urban contemporary",0NIIxcxNHmOoyBx03SfTCD.jpg,0NIIxcxNHmOoyBx03SfTCD
1337,Kid Rock,66,516477,"alternative metal, nu metal, post-grunge, rock",7dOBabd5O4CvKrg4iriHTM.jpg,7dOBabd5O4CvKrg4iriHTM
1338,KIDS SEE GHOSTS,76,85339,"hip hop, pop, pop rap, rap",2hPgGN4uhvXAxiXQBIXOmE.jpg,2hPgGN4uhvXAxiXQBIXOmE
1339,Louis Prima,64,67454,"adult standards, christmas, jump blues, soul, vocal jazz",52lBOxCxbJg0ttXEW9CQpW.jpg,52lBOxCxbJg0ttXEW9CQpW
1340,Yasiin Bey,59,7668,,6r2niOTnexy9xss5g8GWXH.jpg,6r2niOTnexy9xss5g8GWXH
1341,Kidz Bop Kids,66,265453,children's music,1Vvvx45Apu6dQqwuZQxtgW.jpg,1Vvvx45Apu6dQqwuZQxtgW
1342,Kiesza,57,227793,,4zxvC7CRGvggq9EWXOpwAo.jpg,4zxvC7CRGvggq9EWXOpwAo
1343,Djemba Djemba,36,8657,electronic trap,4nBB1w8Yl5brdn4CGxqfMs.jpg,4nBB1w8Yl5brdn4CGxqfMs
1344,Chris Malinchak,53,44344,"nu disco, tropical house",5UVzX8pQe6bb5ueNdfViih.jpg,5UVzX8pQe6bb5ueNdfViih
1345,Felix Snow,55,13809,,1qskAseW7apRxJBpYAO9Yk.jpg,1qskAseW7apRxJBpYAO9Yk
1346,Jai Wolf,58,97066,"edm, electronic trap, electropop, indie poptimism, tropical house, vapor twitch",24V5UY0nChKpnb1TBPJhCw.jpg,24V5UY0nChKpnb1TBPJhCw
1347,Killswitch Engage,63,731870,"alternative metal, groove metal, melodic metalcore, metalcore, nu metal, post-grunge, rap metal, rap rock",37394IP6uhnjIpsawpMu4l.jpg,37394IP6uhnjIpsawpMu4l
1348,Kings of Leon,74,3365126,"garage rock, indie rock, modern rock, rock",2qk9voo8llSGYcZ6xrBzKx.jpg,2qk9voo8llSGYcZ6xrBzKx
1349,Kip Moore,63,521585,"contemporary country, country, country road, modern country rock",2hJPr4lk7Q8SSvCVBl9fWM.jpg,2hJPr4lk7Q8SSvCVBl9fWM
1350,Kirk Franklin,59,388279,gospel,4akybxRTGHJZ1DXjLhJ1qu.jpg,4akybxRTGHJZ1DXjLhJ1qu
1351,The Family,45,3076,,0eV7uNHXarEGKmDzr5jPxp.jpg,0eV7uNHXarEGKmDzr5jPxp
1352,Sarah Reeves,50,23476,"anthem worship, ccm, christian alternative rock, christian music, christian rock, worship",2vGA5qCDLZGW6exRQgKfLL.jpg,2vGA5qCDLZGW6exRQgKfLL
1353,Tasha Cobbs Leonard,55,58105,gospel,5YxebzzreNswbtYC1td4cx.jpg,5YxebzzreNswbtYC1td4cx
1354,Tamela Mann,48,210279,gospel,6ZyV955Ypf3JAKInn1a0dt.jpg,6ZyV955Ypf3JAKInn1a0dt
1355,XXXTENTACION,95,4948089,,15UsOTVnJzReFVN1VCnxy4.jpg,15UsOTVnJzReFVN1VCnxy4
1356,KONGOS,55,181651,modern alternative rock,58R5LHkK3vkmEyGUPOR5kS.jpg,58R5LHkK3vkmEyGUPOR5kS
1357,Korn,70,2363556,"alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock",3RNrq3jvMZxD9ZyoOZbQOD.jpg,3RNrq3jvMZxD9ZyoOZbQOD
