Source,Target,Type,Id,Weight,label1,label2,name1,name2,id_track,label_track,title,explicit,popularity,release_date,release_date_precision
121,128,Undirected,976,2,4AVFqumd2ogHFlRbKIjp1t,4gzpq5DPGxSnKTe4SA8HAU,Alesso,Coldplay,347,50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,False,61,28/04/2017,day
121,1990,Undirected,975,2,4AVFqumd2ogHFlRbKIjp1t,69GGBxA162lTqCwzJG5jLp,Alesso,The Chainsmokers,347,50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,False,61,28/04/2017,day
121,126,Undirected,966,2,4AVFqumd2ogHFlRbKIjp1t,4NHQUGzhtTLFvgF5SZesLK,Alesso,Tove Lo,344,3zU9rdflI65tK4dkkNSp77,Heroes (we could be),False,67,26/05/2015,day
121,1371,Undirected,965,2,4AVFqumd2ogHFlRbKIjp1t,5Pwc4xIPtQLFEnJriah9YJ,Alesso,OneRepublic,343,1hZk9dktp4yRFTm0TrycuH,If I Lose Myself - Alesso vs OneRepublic,False,62,01/01/2014,day
121,468,Undirected,960,2,4AVFqumd2ogHFlRbKIjp1t,7CajNmpbOovFoOoasH2HaY,Alesso,Calvin Harris,342,4J7CKHCF3mdL4diUsmW8lq,Under Control,False,71,31/10/2014,day
121,124,Undirected,956,4,4AVFqumd2ogHFlRbKIjp1t,7FNnA9vBm6EKceENgCGRMb,Alesso,Anitta,349,11zbHn7pEJtO3JnW8UlelI,Is That For Me - 3LAU Remix,False,58,13/12/2017,day
121,124,Undirected,956,4,4AVFqumd2ogHFlRbKIjp1t,7FNnA9vBm6EKceENgCGRMb,Alesso,Anitta,349,11zbHn7pEJtO3JnW8UlelI,Is That For Me - 3LAU Remix,False,58,13/12/2017,day
121,122,Undirected,948,2,4AVFqumd2ogHFlRbKIjp1t,3b8QkneNDz4JHKKKlLgYZg,Alesso,Florida Georgia Line,340,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",False,81,08/09/2017,day
121,1014,Undirected,947,2,4AVFqumd2ogHFlRbKIjp1t,5p7f24Rk5HkUZsaS3BLG5F,Alesso,Hailee Steinfeld,340,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",False,81,08/09/2017,day
122,496,Undirected,21561,2,3b8QkneNDz4JHKKKlLgYZg,7x8nK0m0cP2ksQf0mjWdPS,Florida Georgia Line,Dierks Bentley,9456,2gOTFsSfAGL8jb3YJM98e5,The South,False,52,01/01/2016,day
122,670,Undirected,8523,2,3b8QkneNDz4JHKKKlLgYZg,0BvkDsjIUla7X0k6CSWh1I,Florida Georgia Line,Luke Bryan,3529,2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,False,72,01/01/2013,day
122,252,Undirected,8521,2,3b8QkneNDz4JHKKKlLgYZg,5rSXSAkZ67PYJSvpUpkOr7,Florida Georgia Line,Backstreet Boys,3528,4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And Me",False,74,26/08/2016,day
122,319,Undirected,8519,2,3b8QkneNDz4JHKKKlLgYZg,6roFdX1y5BYSbp60OTJWMd,Florida Georgia Line,Tim McGraw,3527,498ZVInMGDkmmNVpSWqHiZ,May We All,False,75,26/08/2016,day
122,281,Undirected,2210,2,3b8QkneNDz4JHKKKlLgYZg,64M6ah0SkkRsnPGtGiRAbb,Florida Georgia Line,Bebe Rexha,1012,4e4fqjx0Izh4svvTef1z7e,Meant to Be (feat. Florida Georgia Line),False,70,22/06/2018,day
122,1014,Undirected,950,2,3b8QkneNDz4JHKKKlLgYZg,5p7f24Rk5HkUZsaS3BLG5F,Florida Georgia Line,Hailee Steinfeld,340,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",False,81,08/09/2017,day
124,193,Undirected,16853,2,7FNnA9vBm6EKceENgCGRMb,738wLrAtLtCtFOLvQBXOXp,Anitta,Major Lazer,6379,3XfsA0zVsrPkVkaDDEr73B,Sua Cara,False,58,02/06/2017,day
124,211,Undirected,10496,2,7FNnA9vBm6EKceENgCGRMb,5yG7ZAZafVaAlMTeBybKAL,Anitta,Iggy Azalea,4267,052ekJWXgZuiW8uEfclKGu,Switch,True,62,19/05/2017,day
124,929,Undirected,8786,2,7FNnA9vBm6EKceENgCGRMb,23TFHmajVfBtlRx5MXqgoz,Anitta,Sfera Ebbasta,3656,1lBqTGQ0nX1JeA2m7T51ux,Machika - Remix,False,74,31/05/2018,day
124,924,Undirected,8785,2,7FNnA9vBm6EKceENgCGRMb,02kJSzxNuaWGqwubyUba0Z,Anitta,G-Eazy,3656,1lBqTGQ0nX1JeA2m7T51ux,Machika - Remix,False,74,31/05/2018,day
124,254,Undirected,8784,4,7FNnA9vBm6EKceENgCGRMb,1vyhD5VmyZ7KMfW5gqLgo5,Anitta,J Balvin,4397,3Ga6eKrUFf12ouh9Yw3v2D,Downtown,False,84,19/11/2017,day
124,254,Undirected,8784,4,7FNnA9vBm6EKceENgCGRMb,1vyhD5VmyZ7KMfW5gqLgo5,Anitta,J Balvin,4397,3Ga6eKrUFf12ouh9Yw3v2D,Downtown,False,84,19/11/2017,day
126,1645,Undirected,18204,2,4NHQUGzhtTLFvgF5SZesLK,4Rxn7Im3LGfyRkY2FlHhWi,Tove Lo,Nick Jonas,7301,3lSDIJ2abCrOdDJ6pshUap,Close,False,70,10/06/2016,day
126,739,Undirected,8533,4,4NHQUGzhtTLFvgF5SZesLK,6nxWCVXbOlEVRexSbLsTer,Tove Lo,Flume,3536,5aOpzm8W8zysk4asB9hxJw,Say It (feat. Tove Lo),True,66,27/05/2016,day
126,739,Undirected,8533,4,4NHQUGzhtTLFvgF5SZesLK,6nxWCVXbOlEVRexSbLsTer,Tove Lo,Flume,3536,5aOpzm8W8zysk4asB9hxJw,Say It (feat. Tove Lo),True,66,27/05/2016,day
126,282,Undirected,3927,4,4NHQUGzhtTLFvgF5SZesLK,25uiPmTg16RbhZWAqwLBy5,Tove Lo,Charli XCX,10023,0S0rlh59DhpPheILyXYX76,"bitches (feat. Charli XCX, Icona Pop, Elliphant, ALMA)",True,69,07/06/2018,day
126,282,Undirected,3927,4,4NHQUGzhtTLFvgF5SZesLK,25uiPmTg16RbhZWAqwLBy5,Tove Lo,Charli XCX,10023,0S0rlh59DhpPheILyXYX76,"bitches (feat. Charli XCX, Icona Pop, Elliphant, ALMA)",True,69,07/06/2018,day
128,1990,Undirected,973,4,4gzpq5DPGxSnKTe4SA8HAU,69GGBxA162lTqCwzJG5jLp,Coldplay,The Chainsmokers,2283,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,False,83,07/04/2017,day
128,1990,Undirected,973,4,4gzpq5DPGxSnKTe4SA8HAU,69GGBxA162lTqCwzJG5jLp,Coldplay,The Chainsmokers,2283,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,False,83,07/04/2017,day
133,339,Undirected,18843,2,3DiDSECUqqY1AuBP8qtaIa,2RdwBSPQiwcmiDo9kixcl8,Alicia Keys,Pharrell Williams,7717,3TqB8DN04EObtSyM2Yplhn,Know Who You Are,False,51,03/03/2014,day
133,464,Undirected,1018,2,3DiDSECUqqY1AuBP8qtaIa,4EzkuveR9pLvDVFNx6foYD,Alicia Keys,James Bay,382,2lmMt4SRDXDma6QkJUox0D,Us,False,64,22/05/2018,day
133,1335,Undirected,1012,2,3DiDSECUqqY1AuBP8qtaIa,23zg3TcAtWQy7J6upgbUnj,Alicia Keys,Usher,377,68vgtRHr7iZHpzGpon6Jlo,My Boo,False,75,19/03/2004,day
158,2144,Undirected,23324,2,0cGUm45nv7Z6M6qdXYQGTX,5ZsFI1h6hIdQRw2ti0hz81,Kehlani,ZAYN,10679,7iCeaYJSEdGWeFNTAEqUzJ,wRoNg,True,67,25/03/2016,day
158,924,Undirected,13996,2,0cGUm45nv7Z6M6qdXYQGTX,02kJSzxNuaWGqwubyUba0Z,Kehlani,G-Eazy,5392,1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),False,65,16/03/2017,day
158,502,Undirected,3938,2,0cGUm45nv7Z6M6qdXYQGTX,6VuMaDnrHyPL1p4EHjYLi7,Kehlani,Charlie Puth,1923,1lsBTdE6MGsKeZCD6llNu7,Done For Me (feat. Kehlani),False,84,11/05/2018,day
158,283,Undirected,3771,2,0cGUm45nv7Z6M6qdXYQGTX,4kYSro6naA4h99UJvo89HB,Kehlani,Cardi B,1804,5DfWF0jqMgZDCiu9zJENTA,Ring (feat. Kehlani),True,78,06/04/2018,day
161,342,Undirected,18100,2,2gBjLmx6zQnFGQJCAQpRgw,3KV3p5EY4AvKxOlhGHORLg,Nelly,Jeremih,7226,33QRsLBBdWDYgCZfWEZqR6,The Fix,True,66,14/08/2015,day
192,1645,Undirected,18216,2,1zNqDE7qDGCsyzJwohVaoX,4Rxn7Im3LGfyRkY2FlHhWi,Anne-Marie,Nick Jonas,7307,5T9G49pXWTV7SHMSksvfL4,Remember I Told You,True,61,26/05/2017,day
192,594,Undirected,6153,2,1zNqDE7qDGCsyzJwohVaoX,3Isy6kedDrgPYoTS1dazA9,Anne-Marie,Sean Paul,2215,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),False,83,21/10/2016,day
192,617,Undirected,6152,2,1zNqDE7qDGCsyzJwohVaoX,6MDME20pz9RveH9rEXvrOM,Anne-Marie,Clean Bandit,2215,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),False,83,21/10/2016,day
192,196,Undirected,1593,2,1zNqDE7qDGCsyzJwohVaoX,6cEuCEZu7PAE9ZSzLLc2oQ,Anne-Marie,R3HAB,634,18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,True,67,23/03/2018,day
192,193,Undirected,1569,2,1zNqDE7qDGCsyzJwohVaoX,738wLrAtLtCtFOLvQBXOXp,Anne-Marie,Major Lazer,627,3RtG4ReXHEhIPkxPHCF4jp,Let Me Live,False,75,15/06/2018,day
192,1451,Undirected,1560,6,1zNqDE7qDGCsyzJwohVaoX,64KEffDW9EtZ1y2vBYgq8T,Anne-Marie,Marshmello,634,18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,True,67,23/03/2018,day
192,1451,Undirected,1560,6,1zNqDE7qDGCsyzJwohVaoX,64KEffDW9EtZ1y2vBYgq8T,Anne-Marie,Marshmello,634,18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,True,67,23/03/2018,day
192,1451,Undirected,1560,6,1zNqDE7qDGCsyzJwohVaoX,64KEffDW9EtZ1y2vBYgq8T,Anne-Marie,Marshmello,634,18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,True,67,23/03/2018,day
193,1290,Undirected,18702,2,738wLrAtLtCtFOLvQBXOXp,2HPaUgqeutzr3jx5a9WyDV,Major Lazer,PARTYNEXTDOOR,7619,0SujigeT7cxuxBfhN3eOcp,Run Up,True,64,26/01/2017,day
193,477,Undirected,16840,2,738wLrAtLtCtFOLvQBXOXp,4nDoRrQiYLoBzwC5BhVJzF,Major Lazer,Camila Cabello,6378,6BKeNWeUqxmvQ09Gxd3ZGX,Know No Better,False,68,01/06/2017,day
193,1500,Undirected,16831,2,738wLrAtLtCtFOLvQBXOXp,1mXAhKnZEdF6rotyyd4GBi,Major Lazer,MC Kevinho,6377,0RxPc5LlsiQ0TP5q2n1f6e,Loko,False,55,11/05/2018,day
193,594,Undirected,16826,2,738wLrAtLtCtFOLvQBXOXp,3Isy6kedDrgPYoTS1dazA9,Major Lazer,Sean Paul,6376,6vVFqMUDG316z5EXYHs7fE,Tip Pon It,False,60,29/06/2018,day
193,490,Undirected,16813,2,738wLrAtLtCtFOLvQBXOXp,1uNFoZAHBGtllmzznpCI3s,Major Lazer,Justin Bieber,6374,7zsXy7vlHdItvUSH8EwQss,Cold Water,False,72,22/07/2016,day
193,469,Undirected,7644,2,738wLrAtLtCtFOLvQBXOXp,6M2wZ9GZgrQXHCFfjv46we,Major Lazer,Dua Lipa,2999,7rfiXyFb5M9BqdkvKvVEiB,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",False,72,28/04/2017,day
193,1043,Undirected,7642,2,738wLrAtLtCtFOLvQBXOXp,67nwj3Y5sZQLl72VNUHEYE,Major Lazer,Wale,2999,7rfiXyFb5M9BqdkvKvVEiB,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",False,72,28/04/2017,day
193,756,Undirected,7433,2,738wLrAtLtCtFOLvQBXOXp,540vIaP2JwjQb9dm3aArA4,Major Lazer,DJ Snake,2868,5wldXGLEOoRXxMWJ8rIUWE,Lean On,False,74,01/06/2015,day
196,618,Undirected,23314,2,6cEuCEZu7PAE9ZSzLLc2oQ,1Xylc3o4UrD53lo9CvFvVg,R3HAB,Zara Larsson,10671,3YPlsrk0Voe8AOa1jyN891,Ain't My Fault - R3hab Remix,False,63,07/10/2016,day
196,1451,Undirected,1594,2,6cEuCEZu7PAE9ZSzLLc2oQ,64KEffDW9EtZ1y2vBYgq8T,R3HAB,Marshmello,634,18YRKiIZO4qDEc5Ik0Cry6,FRIENDS - R3hab Remix,True,67,23/03/2018,day
210,1529,Undirected,22466,2,66CXWjxzNUsdJxJ2JdwvnR,3WGpXCj9YhhfX11TToZcXP,Ariana Grande,Troye Sivan,10122,1NbGcdgwRHZ5rbPIT9hdR3,Dance To This (feat. Ariana Grande),False,84,13/06/2018,day
210,1928,Undirected,20981,2,66CXWjxzNUsdJxJ2JdwvnR,7guDJrEfX3qb6FEbdPA5qi,Ariana Grande,Stevie Wonder,9020,3KuZx7FPNcqXG8YFN5Y0OG,"Faith - From ""Sing"" Original Motion Picture Soundtrack",False,59,04/11/2016,day
210,748,Undirected,16664,2,66CXWjxzNUsdJxJ2JdwvnR,4LLpKhyESsyAXpc4laK94U,Ariana Grande,Mac Miller,6291,66wkCYWlXzSTQAfnsPBptt,My Favorite Part,False,68,16/09/2016,day
210,631,Undirected,13012,2,66CXWjxzNUsdJxJ2JdwvnR,5y2Xq6xcjJb2jVM54GHK3t,Ariana Grande,John Legend,4980,5mRNFh0zp9qY1kDpecN9ot,Beauty and the Beast,False,65,10/03/2017,day
210,211,Undirected,1704,2,66CXWjxzNUsdJxJ2JdwvnR,5yG7ZAZafVaAlMTeBybKAL,Ariana Grande,Iggy Azalea,723,7vS3Y0IKjde7Xg85LWIEdP,Problem,False,76,25/08/2014,day
210,1181,Undirected,1700,2,66CXWjxzNUsdJxJ2JdwvnR,2gsggkzM5R49q6jpPvazou,Ariana Grande,Jessie J,722,0puf9yIluy9W0vpMEUoAnN,Bang Bang,False,76,14/10/2014,day
211,453,Undirected,10501,2,5yG7ZAZafVaAlMTeBybKAL,26dSoYclwsYLMAKD3tpOr4,Iggy Azalea,Britney Spears,4270,6QicTxeiSaRkPnkGDUvYOs,Pretty Girls,False,59,04/05/2015,day
211,676,Undirected,10498,2,5yG7ZAZafVaAlMTeBybKAL,137W8MRPWKqSmrBGDBFSop,Iggy Azalea,Wiz Khalifa,4268,2QJnTfMpNG05KFf2E3gVIJ,Go Hard or Go Home,False,61,17/03/2015,day
211,237,Undirected,10491,2,5yG7ZAZafVaAlMTeBybKAL,5CCwRZC6euC8Odo6y9X8jr,Iggy Azalea,Rita Ora,4265,7pNC5ZIKtwUK0ReSpM3P9f,Black Widow,True,64,01/01/2014,day
211,282,Undirected,10489,2,5yG7ZAZafVaAlMTeBybKAL,25uiPmTg16RbhZWAqwLBy5,Iggy Azalea,Charli XCX,4264,3oiMJQAWVaxSubJ7b2VUtX,Fancy,True,67,01/01/2014,day
211,573,Undirected,10487,2,5yG7ZAZafVaAlMTeBybKAL,5LHRHt1k9lMyONurDHEdrp,Iggy Azalea,Tyga,4263,7sP1vX19yRk9To0a7aJDzn,Kream (feat. Tyga),True,79,06/07/2018,day
223,1181,Undirected,12714,2,5ndkK3dpZLKtBklKjxNQwT,2gsggkzM5R49q6jpPvazou,B.o.B,Jessie J,4779,5mvKuE9Lf9ARVXVXA32kK9,Price Tag,False,61,01/01/2011,day
223,573,Undirected,10869,2,5ndkK3dpZLKtBklKjxNQwT,5LHRHt1k9lMyONurDHEdrp,B.o.B,Tyga,4486,2pMOLATPaYxPeeU1XfH7Ss,I'm On 2.0,True,45,18/09/2012,day
223,1100,Undirected,10866,2,5ndkK3dpZLKtBklKjxNQwT,6l3HvQ5sa6mXTsMTB19rO5,B.o.B,J. Cole,4486,2pMOLATPaYxPeeU1XfH7Ss,I'm On 2.0,True,45,18/09/2012,day
235,237,Undirected,1886,2,1vCWHaC5f2uS3yhpwWbIA6,5CCwRZC6euC8Odo6y9X8jr,Avicii,Rita Ora,847,75NhhYjHO43mvZgYtnXgti,Lonely Together (feat. Rita Ora),False,81,10/08/2017,day
237,240,Undirected,19717,2,5CCwRZC6euC8Odo6y9X8jr,77AiFEVeAVj2ORpC85QVJs,Rita Ora,Steve Aoki,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,572,Undirected,19689,2,5CCwRZC6euC8Odo6y9X8jr,7bXgB6jMjp9ATFy66eO08Z,Rita Ora,Chris Brown,8246,3qRHCvn70YpVFFkx3lrAYf,Body on Me,False,67,07/08/2015,day
237,1417,Undirected,15667,2,5CCwRZC6euC8Odo6y9X8jr,5pUo3fmmHT8bhCyHE52hA6,Rita Ora,Liam Payne,5942,66xn6tB8s3l8uhj02OGneE,For You (Fifty Shades Freed) (& Rita Ora),False,77,09/02/2018,day
237,283,Undirected,2213,6,5CCwRZC6euC8Odo6y9X8jr,4kYSro6naA4h99UJvo89HB,Rita Ora,Cardi B,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,283,Undirected,2213,6,5CCwRZC6euC8Odo6y9X8jr,4kYSro6naA4h99UJvo89HB,Rita Ora,Cardi B,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,283,Undirected,2213,6,5CCwRZC6euC8Odo6y9X8jr,4kYSro6naA4h99UJvo89HB,Rita Ora,Cardi B,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,282,Undirected,2212,6,5CCwRZC6euC8Odo6y9X8jr,25uiPmTg16RbhZWAqwLBy5,Rita Ora,Charli XCX,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,282,Undirected,2212,6,5CCwRZC6euC8Odo6y9X8jr,25uiPmTg16RbhZWAqwLBy5,Rita Ora,Charli XCX,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,282,Undirected,2212,6,5CCwRZC6euC8Odo6y9X8jr,25uiPmTg16RbhZWAqwLBy5,Rita Ora,Charli XCX,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,281,Undirected,2211,6,5CCwRZC6euC8Odo6y9X8jr,64M6ah0SkkRsnPGtGiRAbb,Rita Ora,Bebe Rexha,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,281,Undirected,2211,6,5CCwRZC6euC8Odo6y9X8jr,64M6ah0SkkRsnPGtGiRAbb,Rita Ora,Bebe Rexha,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
237,281,Undirected,2211,6,5CCwRZC6euC8Odo6y9X8jr,64M6ah0SkkRsnPGtGiRAbb,Rita Ora,Bebe Rexha,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
240,254,Undirected,22946,2,77AiFEVeAVj2ORpC85QVJs,1vyhD5VmyZ7KMfW5gqLgo5,Steve Aoki,J Balvin,10486,6tK77Y61ZxGga7uCbMaEI1,Mi Gente - Steve Aoki Remix,False,53,20/10/2017,day
240,282,Undirected,19733,2,77AiFEVeAVj2ORpC85QVJs,25uiPmTg16RbhZWAqwLBy5,Steve Aoki,Charli XCX,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
240,283,Undirected,19732,2,77AiFEVeAVj2ORpC85QVJs,4kYSro6naA4h99UJvo89HB,Steve Aoki,Cardi B,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
240,281,Undirected,19731,2,77AiFEVeAVj2ORpC85QVJs,64M6ah0SkkRsnPGtGiRAbb,Steve Aoki,Bebe Rexha,8251,6FluOWqqqg99zqIinlUHyZ,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX) - Steve Aoki Remix",False,58,08/06/2018,day
240,1275,Undirected,18369,2,77AiFEVeAVj2ORpC85QVJs,7vk5e3vY1uw9plTHJAMwjN,Steve Aoki,Alan Walker,7398,61veBHF4sj0pKNpXeHF1ah,All Falls Down - Steve Aoki Remix,False,59,01/12/2017,day
240,478,Undirected,6482,2,77AiFEVeAVj2ORpC85QVJs,4VMYDCV2IEDYJArk749S6m,Steve Aoki,Daddy Yankee,2446,5e45GhSF18JYoLpaq2F48h,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)",False,79,02/02/2018,day
240,488,Undirected,3863,2,77AiFEVeAVj2ORpC85QVJs,4S9EykWXhStSc15wEx8QFK,Steve Aoki,Céline Dion,1892,6T0GGfS6nW4xs08zX7M1AW,Ashes - Steve Aoki Deadpool Demix,False,63,25/05/2018,day
240,459,Undirected,3628,4,77AiFEVeAVj2ORpC85QVJs,3Nrfpe0tUJi4K4DXYWgMUX,Steve Aoki,BTS,1717,7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],False,76,24/11/2017,day
240,459,Undirected,3628,4,77AiFEVeAVj2ORpC85QVJs,3Nrfpe0tUJi4K4DXYWgMUX,Steve Aoki,BTS,1717,7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],False,76,24/11/2017,day
243,889,Undirected,19653,2,7slfeZO9LsJbWgpkIoXBUJ,1r4hJ1h58CWwUQe3MxPuau,Ricky Martin,Maluma,8219,7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca,False,77,23/09/2016,day
243,624,Undirected,19648,2,7slfeZO9LsJbWgpkIoXBUJ,0eHQ9o50hj6ZDNBt6Ys1sD,Ricky Martin,Yandel,8218,0oFqlgK2LJ9eMlpGBCmRvf,Fiebre,False,78,23/02/2018,day
243,548,Undirected,19647,2,7slfeZO9LsJbWgpkIoXBUJ,3E6xrwgnVfYCrCs0ePERDz,Ricky Martin,Wisin,8218,0oFqlgK2LJ9eMlpGBCmRvf,Fiebre,False,78,23/02/2018,day
243,545,Undirected,4013,2,7slfeZO9LsJbWgpkIoXBUJ,1l7ZsJRRS8wlW3WfJfPfNS,Ricky Martin,Christina Aguilera,1955,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,False,66,21/11/2001,day
243,538,Undirected,4006,2,7slfeZO9LsJbWgpkIoXBUJ,4V8Sr092TqfHkfAA5fXXqG,Ricky Martin,Luis Fonsi,1955,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,False,66,21/11/2001,day
243,536,Undirected,4004,2,7slfeZO9LsJbWgpkIoXBUJ,0EmeFodog0BfCgMzAIvKQp,Ricky Martin,Shakira,1955,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,False,66,21/11/2001,day
243,527,Undirected,3994,2,7slfeZO9LsJbWgpkIoXBUJ,2DlGxzQSjYe5N6G9nkYghR,Ricky Martin,Jennifer Lopez,1955,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,False,66,21/11/2001,day
243,522,Undirected,3989,2,7slfeZO9LsJbWgpkIoXBUJ,4vhNDa5ycK0ST968ek7kRr,Ricky Martin,Carlos Vives,1955,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,False,66,21/11/2001,day
243,521,Undirected,3988,2,7slfeZO9LsJbWgpkIoXBUJ,6sq1yF0OZEWA4xoXVKW1L9,Ricky Martin,Alejandro Fernandez,1955,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,False,66,21/11/2001,day
243,512,Undirected,3978,2,7slfeZO9LsJbWgpkIoXBUJ,23wEWD21D4TPYiJugoXmYb,Ricky Martin,Thalía,1955,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,False,66,21/11/2001,day
243,511,Undirected,3977,2,7slfeZO9LsJbWgpkIoXBUJ,5sUrlPAHlS9NEirDB8SEbF,Ricky Martin,Alejandro Sanz,1955,0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,False,66,21/11/2001,day
243,249,Undirected,1934,2,7slfeZO9LsJbWgpkIoXBUJ,4iHNK0tOyZPYnBU7nGAgpQ,Ricky Martin,Mariah Carey,875,01Mi9xc3nOoxuJWSptf7LY,We Are The World,False,54,01/01/1999,day
249,2117,Undirected,22875,2,4iHNK0tOyZPYnBU7nGAgpQ,6XpaIBNiVzIetEPCWDvAFP,Mariah Carey,Whitney Houston,10433,0JN7vUgUolHGHFrOR8xk7S,When You Believe,False,60,17/11/1998,day
249,317,Undirected,16950,2,4iHNK0tOyZPYnBU7nGAgpQ,3nFkdlSjzX9mRTtwJOzDYB,Mariah Carey,JAY Z,6438,0jsANwwkkHyyeNyuTFq2XO,Heartbreaker,False,61,29/10/1999,day
253,548,Undirected,18612,2,4q3ewBCX7sLwd24euuV69X,3E6xrwgnVfYCrCs0ePERDz,Bad Bunny,Wisin,7556,7rwX0O3RlxqqIjQM8evm5E,Solita,False,85,19/01/2018,day
253,831,Undirected,7996,2,4q3ewBCX7sLwd24euuV69X,7qG3b048QCHVRO5Pv1T5lw,Bad Bunny,Enrique Iglesias,3230,2vvdTrdryjsl8DmPIMDWZU,EL BAÑO,False,82,12/01/2018,day
253,478,Undirected,6463,4,4q3ewBCX7sLwd24euuV69X,4VMYDCV2IEDYJArk749S6m,Bad Bunny,Daddy Yankee,2450,0gCPvo1GkbtPhMqg5Gbx1K,Vuelve,False,75,29/09/2017,day
253,478,Undirected,6463,4,4q3ewBCX7sLwd24euuV69X,4VMYDCV2IEDYJArk749S6m,Bad Bunny,Daddy Yankee,2450,0gCPvo1GkbtPhMqg5Gbx1K,Vuelve,False,75,29/09/2017,day
253,654,Undirected,2096,2,4q3ewBCX7sLwd24euuV69X,4SsVbpTthjScTS7U2hmr1X,Bad Bunny,Arcangel,910,1LBlcCtOrKITXpEp1hnNpj,Original,True,61,13/07/2018,day
253,287,Undirected,2094,4,4q3ewBCX7sLwd24euuV69X,4obzFoKoKRHIphyHzJ35G3,Bad Bunny,Becky G,2442,6U2NuJILEOEpW2tVCuqKHb,Dura - Remix,False,90,27/04/2018,day
